,date,rcp_scenario,temp
0,2022-01-1,rcp45,16.483305456983427
1,2022-01-2,rcp45,16.438866091810112
2,2022-01-3,rcp45,16.425497591179365
3,2022-01-4,rcp45,16.398143526065038
4,2022-01-5,rcp45,16.325965174865022
5,2022-01-6,rcp45,16.236738459788437
6,2022-01-7,rcp45,16.166574564354615
7,2022-01-8,rcp45,16.120699693344385
8,2022-01-9,rcp45,16.07355445350431
9,2022-01-10,rcp45,16.03115045677504
10,2022-01-11,rcp45,15.975207941753474
11,2022-01-12,rcp45,15.926204396245568
12,2022-01-13,rcp45,15.865469520745691
13,2022-01-14,rcp45,15.813686613699009
14,2022-01-15,rcp45,15.779328330044896
15,2022-01-16,rcp45,15.757567954371243
16,2022-01-17,rcp45,15.718650554198225
17,2022-01-18,rcp45,15.687491224977759
18,2022-01-19,rcp45,15.702459911630179
19,2022-01-20,rcp45,15.725014392239673
20,2022-01-21,rcp45,15.739632822696752
21,2022-01-22,rcp45,15.751425337216139
22,2022-01-23,rcp45,15.724782627966931
23,2022-01-24,rcp45,15.656244845119508
24,2022-01-25,rcp45,15.608928043176306
25,2022-01-26,rcp45,15.547448920953839
26,2022-01-27,rcp45,15.517538293032958
27,2022-01-28,rcp45,15.518764227292714
28,2022-01-29,rcp45,15.504875790412575
29,2022-01-30,rcp45,15.431967048991075
30,2022-01-31,rcp45,15.381837971185016
31,2027-01-1,rcp45,15.206965155613922
32,2027-01-2,rcp45,15.146897678447347
33,2027-01-3,rcp45,15.052769311889351
34,2027-01-4,rcp45,14.960250562722582
35,2027-01-5,rcp45,14.939448617103809
36,2027-01-6,rcp45,14.968711352675633
37,2027-01-7,rcp45,14.949379102135499
38,2027-01-8,rcp45,14.908488138557239
39,2027-01-9,rcp45,14.898463361240143
40,2027-01-10,rcp45,14.853211653745504
41,2027-01-11,rcp45,14.835951069753419
42,2027-01-12,rcp45,14.79582387352024
43,2027-01-13,rcp45,14.693172385821269
44,2027-01-14,rcp45,14.644532763454388
45,2027-01-15,rcp45,14.601586574405367
46,2027-01-16,rcp45,14.562482012703358
47,2027-01-17,rcp45,14.512228373365451
48,2027-01-18,rcp45,14.476435892999987
