,date,rcp_scenario,temp
0,2022-01-1,rcp45,16.407238644568174
1,2022-01-2,rcp45,16.35843677713269
2,2022-01-3,rcp45,16.331174422878572
3,2022-01-4,rcp45,16.2950489631149
4,2022-01-5,rcp45,16.225014237652374
5,2022-01-6,rcp45,16.147973172332357
6,2022-01-7,rcp45,16.084168809520225
7,2022-01-8,rcp45,16.036398957222882
8,2022-01-9,rcp45,15.98712302485248
9,2022-01-10,rcp45,15.937262975851183
10,2022-01-11,rcp45,15.884640256807108
11,2022-01-12,rcp45,15.848167351081054
12,2022-01-13,rcp45,15.796758754290321
13,2022-01-14,rcp45,15.726196072685712
14,2022-01-15,rcp45,15.662884806306975
15,2022-01-16,rcp45,15.643572449685637
16,2022-01-17,rcp45,15.633309402613534
17,2022-01-18,rcp45,15.615349633999356
18,2022-01-19,rcp45,15.604557330349616
19,2022-01-20,rcp45,15.59148299374618
20,2022-01-21,rcp45,15.572277054205907
21,2022-01-22,rcp45,15.560541763170516
22,2022-01-23,rcp45,15.538056723563951
23,2022-01-24,rcp45,15.497128172632348
24,2022-01-25,rcp45,15.448513906874691
25,2022-01-26,rcp45,15.405352696392928
26,2022-01-27,rcp45,15.405736025627165
27,2022-01-28,rcp45,15.381544637819275
28,2022-01-29,rcp45,15.328816473320485
29,2022-01-30,rcp45,15.23333118634799
30,2022-01-31,rcp45,15.194140744202938
31,2027-01-1,rcp45,14.9458823958611
32,2027-01-2,rcp45,14.870331190754797
33,2027-01-3,rcp45,14.786903464256927
34,2027-01-4,rcp45,14.720806404887496
35,2027-01-5,rcp45,14.686758414031292
36,2027-01-6,rcp45,14.682903124256528
37,2027-01-7,rcp45,14.68935127478243
38,2027-01-8,rcp45,14.685762980511162
39,2027-01-9,rcp45,14.727059249741727
40,2027-01-10,rcp45,14.770406770706975
41,2027-01-11,rcp45,14.782882035148063
42,2027-01-12,rcp45,14.79328433349806
43,2027-01-13,rcp45,14.743684340515037
44,2027-01-14,rcp45,14.70356176032415
45,2027-01-15,rcp45,14.678770016528395
46,2027-01-16,rcp45,14.633960299444167
47,2027-01-17,rcp45,14.550110513769699
48,2027-01-18,rcp45,14.506344173031863
49,2027-01-19,rcp45,14.482083442488458
50,2027-01-20,rcp45,14.461074680678271
51,2027-01-21,rcp45,14.45431059881561
52,2027-01-22,rcp45,14.441566373871076
53,2027-01-23,rcp45,14.39824791935442
54,2027-01-24,rcp45,14.31502286937611
55,2027-01-25,rcp45,14.234958389127817
56,2027-01-26,rcp45,14.179933661267059
57,2027-01-27,rcp45,14.13622866251691
58,2027-01-28,rcp45,14.042795541089573
59,2027-01-29,rcp45,13.93266499187002
60,2027-01-30,rcp45,13.872647238118047
61,2027-01-31,rcp45,13.842029501120626
62,2032-01-1,rcp45,16.909388883451378
63,2032-01-2,rcp45,16.886200921454552
64,2032-01-3,rcp45,16.873310468444473
65,2032-01-4,rcp45,16.8600118645308
66,2032-01-5,rcp45,16.836411988732223
67,2032-01-6,rcp45,16.812525620914236
68,2032-01-7,rcp45,16.79280670677386
69,2032-01-8,rcp45,16.75758586381124
70,2032-01-9,rcp45,16.711210236666986
71,2032-01-10,rcp45,16.66432794733592
72,2032-01-11,rcp45,16.6204910191619
73,2032-01-12,rcp45,16.55648392620166
74,2032-01-13,rcp45,16.47654545646848
75,2032-01-14,rcp45,16.38084585174871
76,2032-01-15,rcp45,16.278763103189146
77,2032-01-16,rcp45,16.187343128944793
78,2032-01-17,rcp45,16.1071157604571
79,2032-01-18,rcp45,16.039662838082823
80,2032-01-19,rcp45,15.960910595265526
81,2032-01-20,rcp45,15.91072178697548
82,2032-01-21,rcp45,15.886830948818314
83,2032-01-22,rcp45,15.802792522191831
84,2032-01-23,rcp45,15.697485210890719
85,2032-01-24,rcp45,15.633711837290612
86,2032-01-25,rcp45,15.589343245627198
87,2032-01-26,rcp45,15.51986314835331
88,2032-01-27,rcp45,15.45847045824499
89,2032-01-28,rcp45,15.435824726520195
90,2032-01-29,rcp45,15.391473336118331
91,2032-01-30,rcp45,15.373938894041684
92,2032-01-31,rcp45,15.377557886367866
93,2037-01-1,rcp45,15.392030330701562
94,2037-01-2,rcp45,15.336045898610985
95,2037-01-3,rcp45,15.284102673609626
96,2037-01-4,rcp45,15.2445411019064
97,2037-01-5,rcp45,15.225575928370793
98,2037-01-6,rcp45,15.209809718955343
99,2037-01-7,rcp45,15.202420813305878
100,2037-01-8,rcp45,15.19997585653091
101,2037-01-9,rcp45,15.194970864842052
102,2037-01-10,rcp45,15.203503993599291
103,2037-01-11,rcp45,15.196819343878385
104,2037-01-12,rcp45,15.190314713668247
105,2037-01-13,rcp45,15.180031438570147
106,2037-01-14,rcp45,15.169445502557702
107,2037-01-15,rcp45,15.174530333054435
108,2037-01-16,rcp45,15.166298083857606
109,2037-01-17,rcp45,15.15211490661466
110,2037-01-18,rcp45,15.14015084104459
