,date,rcp_scenario,temp
0,2022-01-1,rcp45,16.488461668670677
1,2022-01-2,rcp45,16.486276983875086
2,2022-01-3,rcp45,16.494553743186657
3,2022-01-4,rcp45,16.477029750677445
4,2022-01-5,rcp45,16.383021569085177
5,2022-01-6,rcp45,16.29187486134922
6,2022-01-7,rcp45,16.233669079629383
7,2022-01-8,rcp45,16.222832175301416
8,2022-01-9,rcp45,16.241177012579247
9,2022-01-10,rcp45,16.247951792389266
10,2022-01-11,rcp45,16.231965459858085
11,2022-01-12,rcp45,16.216245607539534
12,2022-01-13,rcp45,16.184257953866428
13,2022-01-14,rcp45,16.14796033114859
14,2022-01-15,rcp45,16.126258355584802
15,2022-01-16,rcp45,16.092012286719644
16,2022-01-17,rcp45,16.053237376832445
17,2022-01-18,rcp45,16.01259030531999
18,2022-01-19,rcp45,15.965883149308723
19,2022-01-20,rcp45,15.913495670929624
20,2022-01-21,rcp45,15.86139800305876
21,2022-01-22,rcp45,15.82804431412759
22,2022-01-23,rcp45,15.805143411779744
23,2022-01-24,rcp45,15.761607885524311
24,2022-01-25,rcp45,15.527358910459899
25,2022-01-26,rcp45,15.288682323612644
26,2022-01-27,rcp45,15.328948676924137
27,2022-01-28,rcp45,15.405758415375622
28,2022-01-29,rcp45,15.38579751067276
29,2022-01-30,rcp45,15.114165561215438
30,2022-01-31,rcp45,15.04736708127582
31,2027-01-1,rcp45,16.00096230323132
32,2027-01-2,rcp45,15.930659958322307
33,2027-01-3,rcp45,15.834876309382683
34,2027-01-4,rcp45,15.74438466814238
35,2027-01-5,rcp45,15.684848307406833
36,2027-01-6,rcp45,15.641778808526595
37,2027-01-7,rcp45,15.600701804660744
38,2027-01-8,rcp45,15.549726883680789
39,2027-01-9,rcp45,15.46706530683753
40,2027-01-10,rcp45,15.397705178121003
41,2027-01-11,rcp45,15.34863976352784
42,2027-01-12,rcp45,15.264534498397916
43,2027-01-13,rcp45,15.173436996181504
44,2027-01-14,rcp45,15.108839520640936
45,2027-01-15,rcp45,15.056511969940994
46,2027-01-16,rcp45,15.007716082134984
47,2027-01-17,rcp45,14.94852527298886
48,2027-01-18,rcp45,14.895137264057107
49,2027-01-19,rcp45,14.841835370772868
50,2027-01-20,rcp45,14.779267973816735
51,2027-01-21,rcp45,14.731720337662818
52,2027-01-22,rcp45,14.684753892522957
53,2027-01-23,rcp45,14.624758479560601
54,2027-01-24,rcp45,14.521249735942687
55,2027-01-25,rcp45,14.409403275100725
56,2027-01-26,rcp45,14.307730984168064
57,2027-01-27,rcp45,14.244480680732169
58,2027-01-28,rcp45,14.181863748983293
59,2027-01-29,rcp45,14.140813754492086
60,2027-01-30,rcp45,14.12053049927548
61,2027-01-31,rcp45,14.09485149140423
62,2032-01-1,rcp45,17.24008902465422
63,2032-01-2,rcp45,17.195530495734964
64,2032-01-3,rcp45,17.168292702689925
65,2032-01-4,rcp45,17.14343851976028
66,2032-01-5,rcp45,17.11329140617663
67,2032-01-6,rcp45,17.0908178392034
68,2032-01-7,rcp45,17.07035900372989
69,2032-01-8,rcp45,17.032319541621266
70,2032-01-9,rcp45,16.982645821297055
71,2032-01-10,rcp45,16.92558053112297
72,2032-01-11,rcp45,16.8740882059785
73,2032-01-12,rcp45,16.814759031058784
74,2032-01-13,rcp45,16.75030300337232
75,2032-01-14,rcp45,16.689611972509102
76,2032-01-15,rcp45,16.628732765330568
77,2032-01-16,rcp45,16.57554661400356
78,2032-01-17,rcp45,16.532068438122238
79,2032-01-18,rcp45,16.49254737043786
80,2032-01-19,rcp45,16.433941637985097
81,2032-01-20,rcp45,16.38804741787467
82,2032-01-21,rcp45,16.376062644359294
83,2032-01-22,rcp45,16.358954733600644
84,2032-01-23,rcp45,16.3083286356097
85,2032-01-24,rcp45,16.261505392833293
86,2032-01-25,rcp45,16.224700903494607
87,2032-01-26,rcp45,16.174306904447896
88,2032-01-27,rcp45,16.12026098492411
89,2032-01-28,rcp45,16.080778632763725
90,2032-01-29,rcp45,16.05462992512118
91,2032-01-30,rcp45,16.046979446489697
92,2032-01-31,rcp45,16.066447498014913
93,2037-01-1,rcp45,15.86141971310495
94,2037-01-2,rcp45,15.826460993657964
95,2037-01-3,rcp45,15.801139481465384
96,2037-01-4,rcp45,15.796367951597162
97,2037-01-5,rcp45,15.790345023087534
98,2037-01-6,rcp45,15.778212495010859
99,2037-01-7,rcp45,15.772483494793981
100,2037-01-8,rcp45,15.766906937269379
101,2037-01-9,rcp45,15.749182825830328
102,2037-01-10,rcp45,15.737604026854125
103,2037-01-11,rcp45,15.731764350799327
104,2037-01-12,rcp45,15.715381268773479
105,2037-01-13,rcp45,15.714056596777066
