,date,rcp_scenario,temp
0,2022-01-1,rcp45,16.258843569315804
1,2022-01-2,rcp45,16.23714553188063
2,2022-01-3,rcp45,16.311135657140994
3,2022-01-4,rcp45,16.314641164977417
4,2022-01-5,rcp45,16.4573834047341
5,2022-01-6,rcp45,16.303578451939785
6,2022-01-7,rcp45,16.137476556213343
7,2022-01-8,rcp45,15.942926558646782
8,2022-01-9,rcp45,15.895875856796831
9,2022-01-10,rcp45,15.908746554701546
10,2022-01-11,rcp45,15.89957162029567
11,2022-01-12,rcp45,15.870103697097537
12,2022-01-13,rcp45,15.808020339412325
13,2022-01-14,rcp45,15.738607518654664
14,2022-01-15,rcp45,15.694754037168003
15,2022-01-16,rcp45,15.672674846692956
16,2022-01-17,rcp45,15.653829823643033
17,2022-01-18,rcp45,15.647358007837372
18,2022-01-19,rcp45,15.654723509104349
19,2022-01-20,rcp45,15.644600273725366
20,2022-01-21,rcp45,15.629958301164574
21,2022-01-22,rcp45,15.624849541313104
22,2022-01-23,rcp45,15.710847019574313
23,2022-01-24,rcp45,15.743330844097907
24,2022-01-25,rcp45,15.75095109171132
25,2022-01-26,rcp45,15.759332201944169
26,2022-01-27,rcp45,15.788577154093772
27,2022-01-28,rcp45,15.79040853462373
28,2022-01-29,rcp45,15.708942332654805
29,2022-01-30,rcp45,15.54482821505341
30,2022-01-31,rcp45,15.520448958166275
31,2027-01-1,rcp45,15.808680297806019
32,2027-01-2,rcp45,15.748028249623
33,2027-01-3,rcp45,15.661952873810634
34,2027-01-4,rcp45,15.58783088374357
35,2027-01-5,rcp45,15.606636464776381
36,2027-01-6,rcp45,15.610292383684053
37,2027-01-7,rcp45,15.598720078868388
38,2027-01-8,rcp45,15.535462159777623
39,2027-01-9,rcp45,15.450316409188591
40,2027-01-10,rcp45,15.397375463753999
41,2027-01-11,rcp45,15.34741071981526
42,2027-01-12,rcp45,15.280010838804953
43,2027-01-13,rcp45,15.227243850838075
44,2027-01-14,rcp45,15.178635448535557
45,2027-01-15,rcp45,15.132040103447851
46,2027-01-16,rcp45,15.07934648353542
47,2027-01-17,rcp45,14.988183284342025
48,2027-01-18,rcp45,14.862831627194948
49,2027-01-19,rcp45,14.755446468890991
50,2027-01-20,rcp45,14.693076125601543
51,2027-01-21,rcp45,14.65316355833205
52,2027-01-22,rcp45,14.59259401043763
53,2027-01-23,rcp45,14.523676973318052
54,2027-01-24,rcp45,14.400376066908777
55,2027-01-25,rcp45,14.353371783387288
56,2027-01-26,rcp45,14.356136993125016
57,2027-01-27,rcp45,14.383566874264654
58,2027-01-28,rcp45,14.334706640074986
59,2027-01-29,rcp45,14.255114887252269
60,2027-01-30,rcp45,14.170030021344125
61,2027-01-31,rcp45,14.091209094951976
62,2032-01-1,rcp45,17.33982724864534
