,date,rcp_scenario,temp
0,2022-01-1,rcp45,15.661672253454977
1,2022-01-2,rcp45,15.661398242461251
2,2022-01-3,rcp45,15.55048890068834
3,2022-01-4,rcp45,15.553639471519405
4,2022-01-5,rcp45,15.582142924954455
5,2022-01-6,rcp45,15.63557195291878
6,2022-01-7,rcp45,15.48939691618151
7,2022-01-8,rcp45,14.949289718769496
8,2022-01-9,rcp45,14.832594421056195
9,2022-01-10,rcp45,14.701557746806623
10,2022-01-11,rcp45,14.536164425514103
11,2022-01-12,rcp45,14.339018709331867
12,2022-01-13,rcp45,14.169836576013932
13,2022-01-14,rcp45,13.995456964566639
14,2022-01-15,rcp45,13.921208776709166
15,2022-01-16,rcp45,13.879489357207007
16,2022-01-17,rcp45,13.758627295557957
17,2022-01-18,rcp45,13.642160932405242
18,2022-01-19,rcp45,13.741865898205484
19,2022-01-20,rcp45,14.13962160357065
20,2022-01-21,rcp45,14.27522282680159
21,2022-01-22,rcp45,14.256162681380081
22,2022-01-23,rcp45,14.54867341011639
23,2022-01-24,rcp45,14.668950168644194
24,2022-01-25,rcp45,14.639031258751448
25,2022-01-26,rcp45,14.519386118627509
26,2022-01-27,rcp45,14.635450169193094
27,2022-01-28,rcp45,14.672498612951106
28,2022-01-29,rcp45,14.071249730473463
29,2022-01-30,rcp45,13.640480516368486
30,2022-01-31,rcp45,13.533687857243981
31,2027-01-1,rcp45,11.183496697722582
32,2027-01-2,rcp45,10.743381248500695
33,2027-01-3,rcp45,10.630884252310901
34,2027-01-4,rcp45,10.644648166634068
35,2027-01-5,rcp45,11.867725765624542
36,2027-01-6,rcp45,13.156336442385502
37,2027-01-7,rcp45,13.17103425779905
38,2027-01-8,rcp45,12.899064517449204
39,2027-01-9,rcp45,12.974750906229094
40,2027-01-10,rcp45,13.514617262811699
41,2027-01-11,rcp45,13.425878584893617
42,2027-01-12,rcp45,13.138024259085885
43,2027-01-13,rcp45,12.205935713791845
44,2027-01-14,rcp45,12.377936735223443
45,2027-01-15,rcp45,12.429349373043117
46,2027-01-16,rcp45,13.23018045308485
47,2027-01-17,rcp45,12.633495979571684
48,2027-01-18,rcp45,12.305008388853269
49,2027-01-19,rcp45,11.84674743062316
50,2027-01-20,rcp45,11.783208073238162
51,2027-01-21,rcp45,11.807566923827284
52,2027-01-22,rcp45,11.677047354496784
53,2027-01-23,rcp45,11.328517174038298
54,2027-01-24,rcp45,10.8083108928699
55,2027-01-25,rcp45,10.433562601025631
56,2027-01-26,rcp45,10.182926150776796
57,2027-01-27,rcp45,10.071780492495163
58,2027-01-28,rcp45,9.948778901817462
59,2027-01-29,rcp45,9.785462478477134
60,2027-01-30,rcp45,9.657961704162581
61,2027-01-31,rcp45,9.523691066273567
62,2032-01-1,rcp45,16.74403127231069
63,2032-01-2,rcp45,16.152550472147738
64,2032-01-3,rcp45,15.737889129919614
65,2032-01-4,rcp45,15.585357522609554
66,2032-01-5,rcp45,15.684182312317638
67,2032-01-6,rcp45,16.187832494141603
68,2032-01-7,rcp45,16.220771582480545
69,2032-01-8,rcp45,16.13691012618439
70,2032-01-9,rcp45,16.09771792896048
71,2032-01-10,rcp45,16.157242436457743
72,2032-01-11,rcp45,16.196576898827963
73,2032-01-12,rcp45,14.997509117053191
74,2032-01-13,rcp45,14.586287053924856
75,2032-01-14,rcp45,14.523610033996002
76,2032-01-15,rcp45,14.298674891610766
77,2032-01-16,rcp45,13.929411337014344
78,2032-01-17,rcp45,13.516886534743762
79,2032-01-18,rcp45,13.264546877331298
80,2032-01-19,rcp45,13.015227277185224
81,2032-01-20,rcp45,12.99105736558135
82,2032-01-21,rcp45,13.229591520663043
83,2032-01-22,rcp45,14.033700746777363
84,2032-01-23,rcp45,13.547605473184083
85,2032-01-24,rcp45,13.283224967500987
86,2032-01-25,rcp45,13.035991148625698
87,2032-01-26,rcp45,13.04519017492423
88,2032-01-27,rcp45,13.017981700117355
89,2032-01-28,rcp45,13.212795647336616
90,2032-01-29,rcp45,13.106776783815059
91,2032-01-30,rcp45,12.909472187770806
92,2032-01-31,rcp45,12.813882862277044
93,2037-01-1,rcp45,13.971744149945408
94,2037-01-2,rcp45,13.94123105699218
95,2037-01-3,rcp45,14.142364115149858
96,2037-01-4,rcp45,14.280879616965812
97,2037-01-5,rcp45,14.40659481755053
98,2037-01-6,rcp45,14.536865692060212
99,2037-01-7,rcp45,14.528565336910718
100,2037-01-8,rcp45,14.378062722138457
101,2037-01-9,rcp45,14.060474001219342
102,2037-01-10,rcp45,13.913141929791244
103,2037-01-11,rcp45,13.71534568896372
104,2037-01-12,rcp45,13.612306719885542
105,2037-01-13,rcp45,13.57570607626967
106,2037-01-14,rcp45,13.496657719938831
107,2037-01-15,rcp45,13.50685390733254
