,date,rcp_scenario,temp
0,2022-01-1,rcp45,16.493379288921453
1,2022-01-2,rcp45,16.448848267120976
2,2022-01-3,rcp45,16.43551304663961
3,2022-01-4,rcp45,16.408033178033744
4,2022-01-5,rcp45,16.33588066506629
5,2022-01-6,rcp45,16.24640842326799
6,2022-01-7,rcp45,16.175999426725266
7,2022-01-8,rcp45,16.129877962014273
8,2022-01-9,rcp45,16.08248498141454
9,2022-01-10,rcp45,16.03984686422454
10,2022-01-11,rcp45,15.983700077203762
11,2022-01-12,rcp45,15.934579418162164
12,2022-01-13,rcp45,15.873737888605335
13,2022-01-14,rcp45,15.82184687630537
14,2022-01-15,rcp45,15.787392733323014
15,2022-01-16,rcp45,15.765631554440667
16,2022-01-17,rcp45,15.726663675949025
17,2022-01-18,rcp45,15.695373656664014
18,2022-01-19,rcp45,15.710280749690213
19,2022-01-20,rcp45,15.732919367004778
20,2022-01-21,rcp45,15.747627211193194
21,2022-01-22,rcp45,15.759515492187367
22,2022-01-23,rcp45,15.732820758755803
23,2022-01-24,rcp45,15.664065635681142
24,2022-01-25,rcp45,15.616614219664834
25,2022-01-26,rcp45,15.554980071536518
26,2022-01-27,rcp45,15.524984216383805
27,2022-01-28,rcp45,15.526150539402792
28,2022-01-29,rcp45,15.512148388005603
29,2022-01-30,rcp45,15.43907563879673
30,2022-01-31,rcp45,15.388800230961213
31,2027-01-1,rcp45,15.213712703138933
32,2027-01-2,rcp45,15.153407726652489
33,2027-01-3,rcp45,15.058944611101873
34,2027-01-4,rcp45,14.966128118288573
35,2027-01-5,rcp45,14.94526545313295
36,2027-01-6,rcp45,14.974647700596194
37,2027-01-7,rcp45,14.955304302953651
38,2027-01-8,rcp45,14.91434071880564
39,2027-01-9,rcp45,14.904346845325486
40,2027-01-10,rcp45,14.859018757500056
41,2027-01-11,rcp45,14.84174083383086
42,2027-01-12,rcp45,14.801585571150211
43,2027-01-13,rcp45,14.698691995222074
44,2027-01-14,rcp45,14.649958768737074
45,2027-01-15,rcp45,14.606922632116547
46,2027-01-16,rcp45,14.567751884162972
47,2027-01-17,rcp45,14.517381440827636
