,date,rcp_scenario,temp
0,2022-01-1,rcp45,16.503453120859476
1,2022-01-2,rcp45,16.45883044243184
2,2022-01-3,rcp45,16.44552850209985
3,2022-01-4,rcp45,16.41792283000245
4,2022-01-5,rcp45,16.34579615526756
5,2022-01-6,rcp45,16.25607838674754
6,2022-01-7,rcp45,16.185424289095913
7,2022-01-8,rcp45,16.13905623068416
8,2022-01-9,rcp45,16.091415509324772
9,2022-01-10,rcp45,16.048543271674042
10,2022-01-11,rcp45,15.992192212654048
11,2022-01-12,rcp45,15.94295444007876
12,2022-01-13,rcp45,15.882006256464978
13,2022-01-14,rcp45,15.830007138911732
14,2022-01-15,rcp45,15.79545713660113
15,2022-01-16,rcp45,15.77369515451009
16,2022-01-17,rcp45,15.734676797699823
17,2022-01-18,rcp45,15.703256088350269
18,2022-01-19,rcp45,15.718101587750247
19,2022-01-20,rcp45,15.74082434176988
20,2022-01-21,rcp45,15.755621599689636
21,2022-01-22,rcp45,15.767605647158595
22,2022-01-23,rcp45,15.740858889544677
23,2022-01-24,rcp45,15.671886426242777
24,2022-01-25,rcp45,15.624300396153362
25,2022-01-26,rcp45,15.562511222119195
26,2022-01-27,rcp45,15.532430139734652
27,2022-01-28,rcp45,15.533536851512869
28,2022-01-29,rcp45,15.519420985598632
29,2022-01-30,rcp45,15.446184228602384
30,2022-01-31,rcp45,15.39576249073741
31,2027-01-1,rcp45,15.220460250663944
32,2027-01-2,rcp45,15.15991777485763
33,2027-01-3,rcp45,15.065119910314397
34,2027-01-4,rcp45,14.972005673854564
35,2027-01-5,rcp45,14.951082289162095
36,2027-01-6,rcp45,14.980584048516755
37,2027-01-7,rcp45,14.961229503771806
38,2027-01-8,rcp45,14.920193299054041
39,2027-01-9,rcp45,14.91023032941083
40,2027-01-10,rcp45,14.864825861254609
41,2027-01-11,rcp45,14.8475305979083
42,2027-01-12,rcp45,14.807347268780182
43,2027-01-13,rcp45,14.70421160462288
44,2027-01-14,rcp45,14.655384774019762
45,2027-01-15,rcp45,14.612258689827726
46,2027-01-16,rcp45,14.573021755622584
47,2027-01-17,rcp45,14.522534508289823
