,date,rcp_scenario,temp
0,2022-01-1,rcp45,13.378612116937918
1,2022-01-2,rcp45,13.282721852625802
2,2022-01-3,rcp45,13.229726682864474
3,2022-01-4,rcp45,13.168413816668517
4,2022-01-5,rcp45,12.996822952180304
5,2022-01-6,rcp45,12.802360613419749
6,2022-01-7,rcp45,12.688320999948637
7,2022-01-8,rcp45,12.664961409091744
8,2022-01-9,rcp45,12.709737945608182
9,2022-01-10,rcp45,12.742799046248637
10,2022-01-11,rcp45,12.699860202910811
11,2022-01-12,rcp45,12.658976686666673
12,2022-01-13,rcp45,12.652565132434244
13,2022-01-14,rcp45,12.63926261196958
14,2022-01-15,rcp45,12.590025124166052
15,2022-01-16,rcp45,12.599454561371981
16,2022-01-17,rcp45,12.5656104994842
17,2022-01-18,rcp45,12.545371428572535
18,2022-01-19,rcp45,12.562576585192978
19,2022-01-20,rcp45,12.626214257564678
20,2022-01-21,rcp45,12.667649743963338
21,2022-01-22,rcp45,12.685391059318446
22,2022-01-23,rcp45,12.659949131947114
23,2022-01-24,rcp45,12.598535206883662
24,2022-01-25,rcp45,12.649699736717714
25,2022-01-26,rcp45,12.941690257894043
26,2022-01-27,rcp45,12.989782043843086
27,2022-01-28,rcp45,12.863526462868956
28,2022-01-29,rcp45,12.647310386113741
29,2022-01-30,rcp45,12.444150276132374
30,2022-01-31,rcp45,12.337819786265735
31,2027-01-1,rcp45,11.885126256187043
32,2027-01-2,rcp45,11.635382416862122
33,2027-01-3,rcp45,11.378084542418945
34,2027-01-4,rcp45,11.256899394713095
35,2027-01-5,rcp45,11.17543619716956
36,2027-01-6,rcp45,11.20716633241024
37,2027-01-7,rcp45,11.211184537384913
38,2027-01-8,rcp45,11.128509722748822
39,2027-01-9,rcp45,10.95651633873736
40,2027-01-10,rcp45,10.848288007571739
41,2027-01-11,rcp45,10.728622044724018
42,2027-01-12,rcp45,10.529978476643523
43,2027-01-13,rcp45,10.333283322945167
44,2027-01-14,rcp45,10.21017021986741
45,2027-01-15,rcp45,10.172694321166308
46,2027-01-16,rcp45,10.14714814479974
47,2027-01-17,rcp45,10.048104187731342
48,2027-01-18,rcp45,9.9433172931802
49,2027-01-19,rcp45,9.812049171621313
50,2027-01-20,rcp45,9.73692981035809
51,2027-01-21,rcp45,9.74807766706097
52,2027-01-22,rcp45,9.755563786290308
53,2027-01-23,rcp45,9.791557707913915
54,2027-01-24,rcp45,9.648915391326927
55,2027-01-25,rcp45,9.52937815948039
56,2027-01-26,rcp45,9.481543564401722
57,2027-01-27,rcp45,9.472446792697871
58,2027-01-28,rcp45,9.398608387769222
59,2027-01-29,rcp45,9.335882036901754
60,2027-01-30,rcp45,9.30134658721901
61,2027-01-31,rcp45,9.302882245326316
62,2032-01-1,rcp45,15.519513467560941
63,2032-01-2,rcp45,15.475717402162958
64,2032-01-3,rcp45,15.448066149536428
