,date,rcp_scenario,temp
0,2022-01-1,rcp45,16.433445167728383
1,2022-01-2,rcp45,16.391853770434754
2,2022-01-3,rcp45,16.370548305550386
3,2022-01-4,rcp45,16.338431602202572
4,2022-01-5,rcp45,16.26387842533848
5,2022-01-6,rcp45,16.185091381876727
6,2022-01-7,rcp45,16.124580607453172
7,2022-01-8,rcp45,16.08249697462634
8,2022-01-9,rcp45,16.044433891710575
9,2022-01-10,rcp45,15.997872814602145
10,2022-01-11,rcp45,15.948170570496265
11,2022-01-12,rcp45,15.903567717158086
12,2022-01-13,rcp45,15.859016166355572
13,2022-01-14,rcp45,15.806398183716171
14,2022-01-15,rcp45,15.755034856308983
15,2022-01-16,rcp45,15.712913502982031
16,2022-01-17,rcp45,15.670850937445694
17,2022-01-18,rcp45,15.637149938968491
18,2022-01-19,rcp45,15.620650679483985
19,2022-01-20,rcp45,15.602964415540875
20,2022-01-21,rcp45,15.583431245704686
21,2022-01-22,rcp45,15.569142164652694
22,2022-01-23,rcp45,15.548791553991396
23,2022-01-24,rcp45,15.51638705396462
24,2022-01-25,rcp45,15.476329193039321
25,2022-01-26,rcp45,15.438663596973438
26,2022-01-27,rcp45,15.446876212599644
27,2022-01-28,rcp45,15.426430425158618
28,2022-01-29,rcp45,15.37677375896323
29,2022-01-30,rcp45,15.303967778655867
30,2022-01-31,rcp45,15.271398551093274
31,2027-01-1,rcp45,15.022406835196188
32,2027-01-2,rcp45,14.92253450104296
33,2027-01-3,rcp45,14.813409310038924
34,2027-01-4,rcp45,14.763342823837414
35,2027-01-5,rcp45,14.773373196976792
36,2027-01-6,rcp45,14.852941114195358
37,2027-01-7,rcp45,14.927991737413162
38,2027-01-8,rcp45,14.950523093373896
39,2027-01-9,rcp45,14.976466715741607
40,2027-01-10,rcp45,14.981640279800684
41,2027-01-11,rcp45,14.975231129104088
42,2027-01-12,rcp45,14.935524459799643
43,2027-01-13,rcp45,14.866790285676359
44,2027-01-14,rcp45,14.819991674479985
45,2027-01-15,rcp45,14.78580656905212
46,2027-01-16,rcp45,14.740329744096995
47,2027-01-17,rcp45,14.653514624614886
48,2027-01-18,rcp45,14.583829939719694
49,2027-01-19,rcp45,14.527749841703349
50,2027-01-20,rcp45,14.489672076962941
51,2027-01-21,rcp45,14.484879595185046
52,2027-01-22,rcp45,14.47409170349796
53,2027-01-23,rcp45,14.438467527676941
54,2027-01-24,rcp45,14.357270571885609
55,2027-01-25,rcp45,14.267499401369918
56,2027-01-26,rcp45,14.201355763925202
57,2027-01-27,rcp45,14.153285586109511
58,2027-01-28,rcp45,14.055421782866105
59,2027-01-29,rcp45,13.94732380184959
60,2027-01-30,rcp45,13.893473336439472
61,2027-01-31,rcp45,13.841883647268705
62,2032-01-1,rcp45,16.94617837217515
63,2032-01-2,rcp45,16.92179926101298
64,2032-01-3,rcp45,16.907215825281313
65,2032-01-4,rcp45,16.89046745027915
66,2032-01-5,rcp45,16.863767871921677
67,2032-01-6,rcp45,16.83754306798599
68,2032-01-7,rcp45,16.81461597796528
69,2032-01-8,rcp45,16.77770311966397
70,2032-01-9,rcp45,16.72946970294581
71,2032-01-10,rcp45,16.676954953229327
72,2032-01-11,rcp45,16.619568763802476
73,2032-01-12,rcp45,16.54643484472345
74,2032-01-13,rcp45,16.453590061428077
75,2032-01-14,rcp45,16.346317770445022
76,2032-01-15,rcp45,16.229618992553856
77,2032-01-16,rcp45,16.12462097104456
78,2032-01-17,rcp45,16.034663641931676
79,2032-01-18,rcp45,15.965632069106707
80,2032-01-19,rcp45,15.895160708321932
81,2032-01-20,rcp45,15.835894200243063
82,2032-01-21,rcp45,15.80523887669653
83,2032-01-22,rcp45,15.739305469276543
84,2032-01-23,rcp45,15.65598224508678
85,2032-01-24,rcp45,15.630963785147266
86,2032-01-25,rcp45,15.645701718844768
87,2032-01-26,rcp45,15.601663965209843
88,2032-01-27,rcp45,15.552202275004786
89,2032-01-28,rcp45,15.526387893752355
90,2032-01-29,rcp45,15.480399170511374
91,2032-01-30,rcp45,15.457728305353255
92,2032-01-31,rcp45,15.462457375116845
93,2037-01-1,rcp45,15.320954993798308
94,2037-01-2,rcp45,15.275193091465063
95,2037-01-3,rcp45,15.245154102682154
96,2037-01-4,rcp45,15.233418786346501
97,2037-01-5,rcp45,15.24082297617083
98,2037-01-6,rcp45,15.24300392345672
99,2037-01-7,rcp45,15.247915194064525
