,date,rcp_scenario,temp
0,2022-01-1,rcp45,15.864074535614607
1,2022-01-2,rcp45,15.83982191131428
2,2022-01-3,rcp45,15.870789430706832
3,2022-01-4,rcp45,15.909049341375333
4,2022-01-5,rcp45,15.733058915993945
5,2022-01-6,rcp45,15.568531642118964
6,2022-01-7,rcp45,15.561999311106645
7,2022-01-8,rcp45,15.59409409218236
8,2022-01-9,rcp45,15.602027812798008
9,2022-01-10,rcp45,15.596971929835973
10,2022-01-11,rcp45,15.604688489201015
11,2022-01-12,rcp45,15.610623141207624
12,2022-01-13,rcp45,15.616866762087403
13,2022-01-14,rcp45,15.620244841361266
14,2022-01-15,rcp45,15.612985081679435
15,2022-01-16,rcp45,15.608974489511901
16,2022-01-17,rcp45,15.588186901348084
17,2022-01-18,rcp45,15.57222294568681
18,2022-01-19,rcp45,15.585443911942487
19,2022-01-20,rcp45,15.602913702978286
20,2022-01-21,rcp45,15.586667584334482
21,2022-01-22,rcp45,15.571853475105723
22,2022-01-23,rcp45,15.551486055159756
23,2022-01-24,rcp45,15.541440225245069
24,2022-01-25,rcp45,15.36344029340347
25,2022-01-26,rcp45,15.267072947567923
26,2022-01-27,rcp45,15.152902228983377
27,2022-01-28,rcp45,15.080650298513811
28,2022-01-29,rcp45,15.045616263756221
29,2022-01-30,rcp45,15.027659009462317
30,2022-01-31,rcp45,14.930291788319941
31,2027-01-1,rcp45,15.43632877679955
32,2027-01-2,rcp45,15.302954311403484
33,2027-01-3,rcp45,15.129889771651673
34,2027-01-4,rcp45,14.96567003565722
35,2027-01-5,rcp45,14.836803936209819
36,2027-01-6,rcp45,14.76029352413877
37,2027-01-7,rcp45,14.751291370723788
38,2027-01-8,rcp45,14.72732858629465
39,2027-01-9,rcp45,14.663923067669145
40,2027-01-10,rcp45,14.619713236607343
41,2027-01-11,rcp45,14.591648634540684
42,2027-01-12,rcp45,14.490482637488741
43,2027-01-13,rcp45,14.402522885989367
44,2027-01-14,rcp45,14.318075326526566
45,2027-01-15,rcp45,14.263363676075947
46,2027-01-16,rcp45,14.244494089649777
47,2027-01-17,rcp45,14.256665909235508
48,2027-01-18,rcp45,14.237591793563585
49,2027-01-19,rcp45,14.237008965928785
50,2027-01-20,rcp45,14.250488217674178
51,2027-01-21,rcp45,14.289539702164895
52,2027-01-22,rcp45,14.308640609625616
53,2027-01-23,rcp45,14.294432898531376
54,2027-01-24,rcp45,14.119280141717335
55,2027-01-25,rcp45,13.92617192681592
56,2027-01-26,rcp45,13.83586544431638
57,2027-01-27,rcp45,13.836172869545653
58,2027-01-28,rcp45,13.819734361730193
59,2027-01-29,rcp45,13.753337916846998
60,2027-01-30,rcp45,13.718628386361944
61,2027-01-31,rcp45,13.650257594446881
62,2032-01-1,rcp45,16.343549623884524
63,2032-01-2,rcp45,16.394283294640292
64,2032-01-3,rcp45,16.53871442007439
65,2032-01-4,rcp45,16.62629599677844
66,2032-01-5,rcp45,16.511116968884398
67,2032-01-6,rcp45,16.410175484122206
68,2032-01-7,rcp45,16.368540442643752
69,2032-01-8,rcp45,16.302334136760457
70,2032-01-9,rcp45,16.236111763077748
71,2032-01-10,rcp45,16.21650831529543
72,2032-01-11,rcp45,16.239685696684397
73,2032-01-12,rcp45,16.22223138842719
74,2032-01-13,rcp45,16.197088517620077
75,2032-01-14,rcp45,16.18199659772722
76,2032-01-15,rcp45,16.143234520670028
77,2032-01-16,rcp45,16.10504830492885
78,2032-01-17,rcp45,16.074282589847854
79,2032-01-18,rcp45,16.04034354301284
80,2032-01-19,rcp45,15.961540228382573
81,2032-01-20,rcp45,15.889371468439807
82,2032-01-21,rcp45,15.88299940530391
83,2032-01-22,rcp45,15.83984567679058
84,2032-01-23,rcp45,15.79826730033314
85,2032-01-24,rcp45,15.798879024498811
86,2032-01-25,rcp45,15.807863370907308
87,2032-01-26,rcp45,15.757682334604729
88,2032-01-27,rcp45,15.68471516356704
89,2032-01-28,rcp45,15.674729647057825
90,2032-01-29,rcp45,15.680117647236747
91,2032-01-30,rcp45,15.668231868111262
92,2032-01-31,rcp45,15.678498004854154
93,2037-01-1,rcp45,15.436684269226639
94,2037-01-2,rcp45,15.363583082818565
95,2037-01-3,rcp45,15.27190525824903
96,2037-01-4,rcp45,15.227373864289266
97,2037-01-5,rcp45,15.229346695102096
98,2037-01-6,rcp45,15.257881096857824
99,2037-01-7,rcp45,15.287643105588455
100,2037-01-8,rcp45,15.33605717119823
101,2037-01-9,rcp45,15.358637570743745
102,2037-01-10,rcp45,15.392032092284639
103,2037-01-11,rcp45,15.404658379850604
104,2037-01-12,rcp45,15.418525839991199
105,2037-01-13,rcp45,15.437556817010549
106,2037-01-14,rcp45,15.421196944399346
107,2037-01-15,rcp45,15.368326130156905
108,2037-01-16,rcp45,15.336571293747623
109,2037-01-17,rcp45,15.343085009435612
110,2037-01-18,rcp45,15.347634907114399
111,2037-01-19,rcp45,15.344961088149798
112,2037-01-20,rcp45,15.33179537438994
113,2037-01-21,rcp45,15.317597930789457
114,2037-01-22,rcp45,15.319228981818869
115,2037-01-23,rcp45,15.321395174652936
116,2037-01-24,rcp45,15.31451875361912
117,2037-01-25,rcp45,15.282471025301808
118,2037-01-26,rcp45,15.246774933010931
119,2037-01-27,rcp45,15.214534126244883
120,2037-01-28,rcp45,15.216134346128376
121,2037-01-29,rcp45,15.180590169104208
122,2037-01-30,rcp45,15.14447459061327
123,2037-01-31,rcp45,15.181700291444532
124,2042-01-1,rcp45,15.733077815356095
125,2042-01-2,rcp45,15.678759159549756
126,2042-01-3,rcp45,15.755502934338502
127,2042-01-4,rcp45,15.772260717729978
128,2042-01-5,rcp45,15.699448271781222
129,2042-01-6,rcp45,15.496615758594881
130,2042-01-7,rcp45,15.346443240497637
131,2042-01-8,rcp45,15.261816056606168
132,2042-01-9,rcp45,15.177844741043975
133,2042-01-10,rcp45,15.145801217724703
134,2042-01-11,rcp45,15.259300157984148
135,2042-01-12,rcp45,15.37052572912167
136,2042-01-13,rcp45,15.45909062019145
137,2042-01-14,rcp45,15.497072690171148
138,2042-01-15,rcp45,15.476307458850544
139,2042-01-16,rcp45,15.461561121343882
140,2042-01-17,rcp45,15.27319482161128
141,2042-01-18,rcp45,15.001606739320973
142,2042-01-19,rcp45,14.96688491329642
143,2042-01-20,rcp45,14.990357442245829
144,2042-01-21,rcp45,15.033835654935354
145,2042-01-22,rcp45,15.108010971610792
146,2042-01-23,rcp45,15.195742636462326
147,2042-01-24,rcp45,15.21539301608984
148,2042-01-25,rcp45,15.117908516743759
149,2042-01-26,rcp45,14.906192676253742
150,2042-01-27,rcp45,14.892812752756665
151,2042-01-28,rcp45,14.878951082008914
152,2042-01-29,rcp45,14.819253662910928
153,2042-01-30,rcp45,14.831247962414714
154,2042-01-31,rcp45,14.931499334837909
155,2047-01-1,rcp45,16.596377846289727
156,2047-01-2,rcp45,16.547473693804697
157,2047-01-3,rcp45,16.514944979629686
158,2047-01-4,rcp45,16.481936019984925
159,2047-01-5,rcp45,16.462022364050654
160,2047-01-6,rcp45,16.417704866558473
161,2047-01-7,rcp45,16.32391884869553
162,2047-01-8,rcp45,16.129742490057026
163,2047-01-9,rcp45,15.979073272405786
164,2047-01-10,rcp45,15.898260918172983
165,2047-01-11,rcp45,15.847515882213344
166,2047-01-12,rcp45,15.820127069030319
167,2047-01-13,rcp45,15.78261807073156
168,2047-01-14,rcp45,15.728396947270147
169,2047-01-15,rcp45,15.67633659155642
170,2047-01-16,rcp45,15.635909605607702
171,2047-01-17,rcp45,15.585902704075528
172,2047-01-18,rcp45,15.549635363168916
173,2047-01-19,rcp45,15.536384396028549
174,2047-01-20,rcp45,15.539594159349612
175,2047-01-21,rcp45,15.544596277391861
176,2047-01-22,rcp45,15.540216370421046
177,2047-01-23,rcp45,15.527559437890803
178,2047-01-24,rcp45,15.51728777515327
179,2047-01-25,rcp45,15.505298185086476
180,2047-01-26,rcp45,15.501550558440998
181,2047-01-27,rcp45,15.472752963451535
182,2047-01-28,rcp45,15.444157821653482
183,2047-01-29,rcp45,15.442996915339007
184,2047-01-30,rcp45,15.426767085903945
185,2047-01-31,rcp45,15.386827538652627
186,2052-01-1,rcp45,16.51528440317113
187,2052-01-2,rcp45,16.448623285128548
188,2052-01-3,rcp45,16.32770609902768
189,2052-01-4,rcp45,16.109800876239298
190,2052-01-5,rcp45,15.979817111838694
191,2052-01-6,rcp45,15.977225367866632
192,2052-01-7,rcp45,15.881228689852483
193,2052-01-8,rcp45,15.699173238835375
194,2052-01-9,rcp45,15.642848031673733
195,2052-01-10,rcp45,15.67848686291492
196,2052-01-11,rcp45,15.52080555995522
197,2052-01-12,rcp45,15.26041417389889
198,2052-01-13,rcp45,15.113967275862509
199,2052-01-14,rcp45,14.975825046889963
200,2052-01-15,rcp45,14.860742266472176
201,2052-01-16,rcp45,14.997764471067471
202,2052-01-17,rcp45,15.29387785460822
203,2052-01-18,rcp45,15.423808074651332
204,2052-01-19,rcp45,15.448996530969946
205,2052-01-20,rcp45,15.45555739941925
206,2052-01-21,rcp45,15.4649394259839
207,2052-01-22,rcp45,15.482383687489904
208,2052-01-23,rcp45,15.485653725292215
209,2052-01-24,rcp45,15.401082118359602
210,2052-01-25,rcp45,15.402581653367218
211,2052-01-26,rcp45,15.182560673407394
212,2052-01-27,rcp45,15.279341205791628
213,2052-01-28,rcp45,15.32167696748672
214,2052-01-29,rcp45,15.334160775047796
215,2052-01-30,rcp45,15.3479522642213
216,2052-01-31,rcp45,15.320176938924012
217,2022-01-1,rcp85,15.638871397497377
218,2022-01-2,rcp85,15.507788846073277
219,2022-01-3,rcp85,15.520170125507407
220,2022-01-4,rcp85,15.691651267886359
221,2022-01-5,rcp85,15.799747194414733
222,2022-01-6,rcp85,15.901939138367384
223,2022-01-7,rcp85,15.90988525098213
224,2022-01-8,rcp85,15.803221827081611
225,2022-01-9,rcp85,15.789410406674008
226,2022-01-10,rcp85,15.747935595290421
227,2022-01-11,rcp85,15.767678716724372
228,2022-01-12,rcp85,15.87452424995979
229,2022-01-13,rcp85,15.952711153484428
230,2022-01-14,rcp85,15.852150945036891
231,2022-01-15,rcp85,15.85387828611104
232,2022-01-16,rcp85,15.82581230395295
233,2022-01-17,rcp85,15.791649485771677
234,2022-01-18,rcp85,15.783882308863516
235,2022-01-19,rcp85,15.695699342487305
236,2022-01-20,rcp85,15.631569920439693
237,2022-01-21,rcp85,15.406409996387703
238,2022-01-22,rcp85,15.343497479908654
239,2022-01-23,rcp85,15.192875052743055
240,2022-01-24,rcp85,15.020267511727575
241,2022-01-25,rcp85,14.895493583645818
242,2022-01-26,rcp85,14.750934850052548
243,2022-01-27,rcp85,14.69658590968598
244,2022-01-28,rcp85,14.78176755612719
245,2022-01-29,rcp85,14.94373383701254
246,2022-01-30,rcp85,15.074392573569781
247,2022-01-31,rcp85,15.226887242387473
248,2027-01-1,rcp85,16.047729565072874
249,2027-01-2,rcp85,15.964759370005822
250,2027-01-3,rcp85,15.92767682264066
251,2027-01-4,rcp85,15.898410303022745
252,2027-01-5,rcp85,15.884517878605608
253,2027-01-6,rcp85,15.922825217593596
254,2027-01-7,rcp85,15.952981761816865
255,2027-01-8,rcp85,15.940547528702751
256,2027-01-9,rcp85,15.916635429262683
257,2027-01-10,rcp85,15.876512708290313
258,2027-01-11,rcp85,15.854070794090934
259,2027-01-12,rcp85,15.777987066474092
260,2027-01-13,rcp85,15.73972531755836
261,2027-01-14,rcp85,15.629253736411115
262,2027-01-15,rcp85,15.500715052308673
263,2027-01-16,rcp85,15.429098236332221
264,2027-01-17,rcp85,15.439365046271652
265,2027-01-18,rcp85,15.423011663876418
266,2027-01-19,rcp85,15.409025762776768
267,2027-01-20,rcp85,15.489179154463883
268,2027-01-21,rcp85,15.55376836077983
269,2027-01-22,rcp85,15.558311416482727
270,2027-01-23,rcp85,15.53082576842388
271,2027-01-24,rcp85,15.479445121132954
272,2027-01-25,rcp85,15.470353399535233
273,2027-01-26,rcp85,15.478600527700063
274,2027-01-27,rcp85,15.361076731499121
275,2027-01-28,rcp85,15.167334507118355
276,2027-01-29,rcp85,15.120035420437281
277,2027-01-30,rcp85,15.233938308098205
278,2027-01-31,rcp85,15.191904595121757
279,2032-01-1,rcp85,16.299646357250204
280,2032-01-2,rcp85,16.362310391534212
281,2032-01-3,rcp85,16.38914963666885
282,2032-01-4,rcp85,16.370590752688283
283,2032-01-5,rcp85,16.41300951055758
284,2032-01-6,rcp85,16.496517754159793
285,2032-01-7,rcp85,16.389110955244714
286,2032-01-8,rcp85,16.350379179914167
287,2032-01-9,rcp85,16.412312203367655
288,2032-01-10,rcp85,16.264858147933836
289,2032-01-11,rcp85,16.129311198643162
290,2032-01-12,rcp85,16.10023787684788
291,2032-01-13,rcp85,15.979134638270054
292,2032-01-14,rcp85,15.913698083813943
293,2032-01-15,rcp85,15.916487201997661
294,2032-01-16,rcp85,15.971706902308876
295,2032-01-17,rcp85,15.906865639887831
296,2032-01-18,rcp85,15.835621001921202
297,2032-01-19,rcp85,15.79943642027256
298,2032-01-20,rcp85,15.768803180594675
299,2032-01-21,rcp85,15.688544997546218
300,2032-01-22,rcp85,15.57300496424711
301,2032-01-23,rcp85,15.509238491701861
302,2032-01-24,rcp85,15.44250314313053
303,2032-01-25,rcp85,15.355568311755174
304,2032-01-26,rcp85,15.334242238554644
305,2032-01-27,rcp85,15.383429123447156
306,2032-01-28,rcp85,15.393141896628963
307,2032-01-29,rcp85,15.380664108084208
308,2032-01-30,rcp85,15.417252728649306
309,2032-01-31,rcp85,15.450161879016326
310,2037-01-1,rcp85,15.387776011689393
311,2037-01-2,rcp85,15.3130943950116
312,2037-01-3,rcp85,15.254861588290016
313,2037-01-4,rcp85,15.219507629637668
314,2037-01-5,rcp85,15.162490102606387
315,2037-01-6,rcp85,15.12115765873452
316,2037-01-7,rcp85,15.134534558118013
317,2037-01-8,rcp85,15.144444109697226
318,2037-01-9,rcp85,15.143605768391302
319,2037-01-10,rcp85,15.13880914799994
320,2037-01-11,rcp85,15.118147354548832
321,2037-01-12,rcp85,15.081957394866789
322,2037-01-13,rcp85,15.034073228595368
323,2037-01-14,rcp85,15.000166793328622
324,2037-01-15,rcp85,14.958592212047462
325,2037-01-16,rcp85,14.920060645938205
326,2037-01-17,rcp85,14.86870774970761
327,2037-01-18,rcp85,14.785178988994192
328,2037-01-19,rcp85,14.714425407020576
329,2037-01-20,rcp85,14.633263984611773
330,2037-01-21,rcp85,14.561830810271548
331,2037-01-22,rcp85,14.571404375740627
332,2037-01-23,rcp85,14.644208141208287
333,2037-01-24,rcp85,14.736682772068818
334,2037-01-25,rcp85,14.788192268766071
335,2037-01-26,rcp85,14.716466737271611
336,2037-01-27,rcp85,14.579524743219542
337,2037-01-28,rcp85,14.534670805927338
338,2037-01-29,rcp85,14.526407611768692
339,2037-01-30,rcp85,14.493079153915366
340,2037-01-31,rcp85,14.498905301920248
341,2042-01-1,rcp85,16.52921431140162
342,2042-01-2,rcp85,16.45913655404414
343,2042-01-3,rcp85,16.35253499092648
344,2042-01-4,rcp85,16.26224289345603
345,2042-01-5,rcp85,16.21815786587594
346,2042-01-6,rcp85,16.220023504489546
347,2042-01-7,rcp85,16.19941580653494
348,2042-01-8,rcp85,16.199488784691443
349,2042-01-9,rcp85,16.211290547181765
350,2042-01-10,rcp85,16.154454727957706
351,2042-01-11,rcp85,16.04420776245501
352,2042-01-12,rcp85,15.983139197392086
353,2042-01-13,rcp85,15.926854506964666
354,2042-01-14,rcp85,15.870720393654391
355,2042-01-15,rcp85,15.801485385852141
356,2042-01-16,rcp85,15.669258406652382
357,2042-01-17,rcp85,15.49367466790007
358,2042-01-18,rcp85,15.420861547994384
359,2042-01-19,rcp85,15.366054000833069
