,date,temp
0,20100101,18.163904
1,20100102,18.23054
2,20100103,18.258575
3,20100104,18.264091
4,20100105,18.218615
5,20100106,18.114285
6,20100107,17.98493
7,20100108,18.00256
8,20100109,18.01279
9,20100110,17.947952
10,20100111,17.974148
11,20100112,17.978703
12,20100113,17.95035
13,20100114,17.91497
14,20100115,17.846203
15,20100116,17.769842
16,20100117,17.67793
17,20100118,17.607243
18,20100119,17.520061
19,20100120,17.436167
20,20100121,17.429039
21,20100122,17.281418
22,20100123,17.182428
23,20100124,17.16726
24,20100125,17.152195
25,20100126,17.05677
26,20100127,16.964987
27,20100128,16.89847
28,20100129,16.869114
29,20100130,16.919302
30,20100131,16.88886
31,20100201,16.839779
32,20100202,16.829672
33,20100203,16.772203
34,20100204,16.736189
35,20100205,16.702984
36,20100206,16.656689
37,20100207,16.503527
38,20100208,16.470776
39,20100209,16.49828
40,20100210,16.421074
41,20100211,16.258228
42,20100212,16.314266
43,20100213,16.326641
44,20100214,16.327694
45,20100215,16.330626
46,20100216,16.420797
47,20100217,16.42084
48,20100218,16.432034
49,20100219,16.485262
50,20100220,16.463398
51,20100221,16.45374
52,20100222,16.435402
53,20100223,16.410963
54,20100224,16.369055
55,20100225,16.372559
56,20100226,16.393621
57,20100227,16.373522
58,20100228,16.335043
59,20100301,16.326962
60,20100302,16.32071
61,20100303,16.342108
62,20100304,16.30727
63,20100305,16.298292
64,20100306,16.369968
65,20100307,16.308523
66,20100308,16.22579
67,20100309,16.191233
68,20100310,16.186321
69,20100311,16.189993
70,20100312,16.172367
71,20100313,16.190073
72,20100314,16.196934
73,20100315,16.165754
74,20100316,16.16345
75,20100317,16.152565
76,20100318,16.06587
77,20100319,16.036713
78,20100320,16.057405
79,20100321,16.1482
80,20100322,16.213087
81,20100323,16.295397
82,20100324,16.328207
83,20100325,16.344494
84,20100326,16.315128
85,20100327,16.302933
86,20100328,16.321735
87,20100329,16.357803
88,20100330,16.372759
89,20100331,16.35693
90,20100401,16.34924
91,20100402,16.37439
92,20100403,16.39726
93,20100404,16.490915
94,20100405,16.50601
95,20100406,16.615784
96,20100407,16.604843
97,20100408,16.553211
98,20100409,16.516054
99,20100410,16.46661
100,20100411,16.433168
101,20100412,16.406778
102,20100413,16.419645
103,20100414,16.49647
104,20100415,16.541105
105,20100416,16.565489
106,20100417,16.60151
107,20100418,16.661121
108,20100419,16.724617
109,20100420,16.808243
110,20100421,17.067627
111,20100422,17.134687
112,20100423,17.184092
113,20100424,17.212967
114,20100425,17.243788
115,20100426,17.492659
116,20100427,17.395687
117,20100428,17.242483
118,20100429,17.132292
119,20100430,17.06574
120,20100501,17.047884
121,20100502,17.06627
122,20100503,17.14797
123,20100504,17.231094
124,20100505,17.464348
125,20100506,17.958033
126,20100507,17.487152
127,20100508,17.646885
128,20100509,18.046234
129,20100510,18.56583
130,20100511,18.702879
131,20100512,18.838287
132,20100513,18.484879
133,20100514,17.981867
134,20100515,18.371506
135,20100516,18.556772
136,20100517,19.039776
137,20100518,19.127756
138,20100519,19.092402
139,20100520,19.066404
140,20100521,19.087414
141,20100522,19.116909
142,20100523,19.120253
143,20100524,19.201117
144,20100525,19.283495
145,20100526,19.45027
146,20100527,19.96002
147,20100528,20.237228
148,20100529,20.157028
149,20100530,20.596529
150,20100531,20.555164
151,20100601,19.517986
152,20100602,20.008251
153,20100603,20.336988
154,20100604,20.300827
155,20100605,20.734863
156,20100606,21.190311
157,20100607,21.123371
158,20100608,21.03971
159,20100609,21.18326
160,20100610,21.3432
161,20100611,21.446325
162,20100612,21.515692
163,20100613,21.519018
164,20100614,21.69308
165,20100615,21.708454
166,20100616,21.729185
167,20100617,21.843946
168,20100618,22.808138
169,20100619,23.04301
170,20100620,21.614965
171,20100621,21.688631
172,20100622,22.703758
173,20100623,23.19159
174,20100624,23.34783
175,20100625,23.37098
176,20100626,23.148434
177,20100627,22.83823
178,20100628,23.090866
179,20100629,23.524347
180,20100630,23.566702
181,20100701,23.85463
182,20100702,23.910763
183,20100703,23.978735
184,20100704,23.953407
185,20100705,23.896439
186,20100706,23.832493
187,20100707,23.666674
188,20100708,23.502764
189,20100709,22.68936
190,20100710,21.895971
191,20100711,21.718803
192,20100712,21.82792
193,20100713,22.12809
194,20100714,22.508743
195,20100715,22.874414
196,20100716,22.872404
197,20100717,22.252409
198,20100718,21.930393
199,20100719,22.08042
200,20100720,22.395763
201,20100721,22.712172
202,20100722,23.060322
203,20100723,23.155357
