,date,temp
0,20100101,15.075891
1,20100102,15.015668
2,20100103,14.983137
3,20100104,14.899
4,20100105,14.833235
5,20100106,14.772518
6,20100107,14.642358
7,20100108,14.614294
8,20100109,14.570286
9,20100110,14.551843
10,20100111,14.589168
11,20100112,14.545981
12,20100113,14.52053
13,20100114,14.523428
14,20100115,14.53233
15,20100116,14.534661
16,20100117,14.478933
17,20100118,14.472358
18,20100119,14.496946
19,20100120,14.473598
20,20100121,14.414838
21,20100122,14.252786
22,20100123,14.038
23,20100124,13.850615
24,20100125,13.694696
25,20100126,13.552366
26,20100127,13.449363
27,20100128,13.40135
28,20100129,13.397914
29,20100130,13.385398
30,20100131,13.280716
31,20100201,13.041893
32,20100202,12.901226
33,20100203,12.847878
34,20100204,12.860365
35,20100205,12.869699
36,20100206,12.897252
37,20100207,12.855795
38,20100208,12.769913
39,20100209,12.592771
40,20100210,12.508802
41,20100211,12.40425
42,20100212,12.3125925
43,20100213,12.264752
44,20100214,12.117234
45,20100215,12.173718
46,20100216,12.226934
47,20100217,12.214314
48,20100218,12.210137
49,20100219,12.231261
50,20100220,12.295659
51,20100221,12.262075
52,20100222,12.231443
53,20100223,12.228284
54,20100224,12.231765
55,20100225,12.242084
56,20100226,12.219121
57,20100227,12.2372055
58,20100228,12.228798
59,20100301,12.231018
60,20100302,12.233994
61,20100303,12.314656
62,20100304,12.37337
63,20100305,12.360498
64,20100306,12.354407
65,20100307,12.367766
66,20100308,12.546234
67,20100309,12.701903
68,20100310,12.694943
69,20100311,12.665619
70,20100312,12.560533
71,20100313,12.393178
72,20100314,12.266624
73,20100315,12.1753
74,20100316,12.134783
75,20100317,12.148085
76,20100318,12.169546
77,20100319,12.18453
78,20100320,12.211258
79,20100321,12.2521105
80,20100322,12.347061
81,20100323,12.451554
82,20100324,12.569079
83,20100325,12.681524
84,20100326,12.790508
85,20100327,12.879349
86,20100328,12.956663
87,20100329,12.973042
88,20100330,12.990945
89,20100331,13.04378
90,20100401,13.097404
91,20100402,13.171699
92,20100403,13.248234
93,20100404,13.317723
