,date,temp
0,20100101,16.758003
1,20100102,16.722513
2,20100103,16.643879
3,20100104,16.572357
4,20100105,16.513325
5,20100106,16.46774
6,20100107,16.44292
7,20100108,16.426731
8,20100109,16.40938
9,20100110,16.405407
10,20100111,16.315079
11,20100112,16.244839
12,20100113,16.202543
13,20100114,16.161205
14,20100115,16.114086
15,20100116,16.046728
16,20100117,15.961235
17,20100118,15.934888
18,20100119,15.900697
19,20100120,15.853072
20,20100121,15.818581
21,20100122,15.753747
22,20100123,15.660627
23,20100124,15.539021
24,20100125,15.460802
25,20100126,15.380921
26,20100127,15.3287945
27,20100128,15.341466
28,20100129,15.384158
29,20100130,15.396515
30,20100131,15.392119
31,20100201,15.386197
32,20100202,15.354035
33,20100203,15.28821
34,20100204,15.261442
35,20100205,15.237961
36,20100206,15.202871
37,20100207,15.185362
38,20100208,15.144489
39,20100209,15.149471
40,20100210,15.308651
41,20100211,15.495434
42,20100212,15.471506
43,20100213,15.437251
44,20100214,15.414688
45,20100215,15.439981
46,20100216,15.453828
47,20100217,15.536155
48,20100218,15.644267
49,20100219,15.665849
50,20100220,15.703401
51,20100221,15.669785
52,20100222,15.6030855
53,20100223,15.57271
54,20100224,15.54971
55,20100225,15.540624
56,20100226,15.523409
57,20100227,15.524707
58,20100228,15.491622
59,20100301,15.478558
60,20100302,15.492352
61,20100303,15.511104
62,20100304,15.500378
63,20100305,15.515992
64,20100306,15.516956
65,20100307,15.459518
66,20100308,15.432818
67,20100309,15.407049
68,20100310,15.365447
69,20100311,15.365324
70,20100312,15.367129
71,20100313,15.363291
72,20100314,15.329518
73,20100315,15.264765
74,20100316,15.233619
75,20100317,15.220745
76,20100318,15.166315
77,20100319,15.167336
78,20100320,15.171688
79,20100321,15.209705
80,20100322,15.250825
81,20100323,15.361789
82,20100324,15.382859
83,20100325,15.395878
84,20100326,15.405838
85,20100327,15.399242
86,20100328,15.473545
87,20100329,15.459211
88,20100330,15.5334425
89,20100331,15.640247
90,20100401,15.719449
91,20100402,15.777076
92,20100403,15.826911
93,20100404,15.90713
94,20100405,15.950519
95,20100406,16.015362
96,20100407,15.985264
97,20100408,15.947446
98,20100409,15.938901
99,20100410,15.910385
100,20100411,15.873089
101,20100412,15.844586
102,20100413,15.843706
103,20100414,15.878995
104,20100415,16.000504
105,20100416,16.05611
106,20100417,16.029299
107,20100418,16.002274
108,20100419,16.022518
109,20100420,16.109964
110,20100421,16.128826
111,20100422,16.14972
112,20100423,16.258703
113,20100424,16.367495
114,20100425,16.378254
115,20100426,16.411022
116,20100427,16.373243
117,20100428,16.34211
118,20100429,16.285458
119,20100430,16.22707
120,20100501,16.208265
121,20100502,16.246109
122,20100503,16.318064
123,20100504,16.410011
124,20100505,16.521002
125,20100506,16.693346
126,20100507,16.819336
127,20100508,16.91218
128,20100509,17.042437
129,20100510,17.3075
130,20100511,17.69217
131,20100512,17.780008
132,20100513,18.005611
133,20100514,17.59914
134,20100515,17.951752
135,20100516,17.891228
136,20100517,17.12108
137,20100518,17.041466
138,20100519,17.468502
139,20100520,18.008772
140,20100521,18.216352
141,20100522,18.01397
142,20100523,18.097664
143,20100524,18.294756
144,20100525,18.412514
145,20100526,18.482336
146,20100527,18.596542
147,20100528,18.629791
148,20100529,18.684753
149,20100530,18.849485
150,20100531,19.205244
151,20100601,19.270353
152,20100602,19.11714
153,20100603,19.863434
154,20100604,19.679682
155,20100605,19.376902
156,20100606,19.080173
157,20100607,19.832829
158,20100608,20.309784
159,20100609,20.296633
160,20100610,20.42519
161,20100611,20.67497
162,20100612,20.99558
163,20100613,21.12753
164,20100614,21.081173
165,20100615,21.021301
166,20100616,21.063324
167,20100617,21.227869
168,20100618,22.173237
169,20100619,23.658478
170,20100620,23.549927
171,20100621,22.867619
172,20100622,22.058828
173,20100623,22.014977
174,20100624,23.205372
175,20100625,23.337421
176,20100626,23.239098
177,20100627,23.23058
178,20100628,23.322378
179,20100629,23.598104
180,20100630,23.661978
181,20100701,23.704401
182,20100702,23.83847
183,20100703,23.97326
184,20100704,24.320662
185,20100705,24.546919
186,20100706,24.675472
187,20100707,24.672525
188,20100708,24.517467
189,20100709,24.4236
190,20100710,24.418566
191,20100711,24.446184
192,20100712,24.538513
193,20100713,24.6675
194,20100714,24.868298
195,20100715,25.045395
196,20100716,25.087107
197,20100717,25.083466
198,20100718,25.201384
199,20100719,25.296843
200,20100720,25.339724
