,date,temp
0,20100101,14.484292
1,20100102,14.4125
2,20100103,14.386956
3,20100104,14.344386
4,20100105,14.319603
5,20100106,14.306638
6,20100107,14.265616
7,20100108,14.088635
8,20100109,13.875893
9,20100110,13.742624
10,20100111,13.680221
11,20100112,13.637419
12,20100113,13.634685
13,20100114,13.670533
14,20100115,13.672849
15,20100116,13.698196
16,20100117,13.729793
17,20100118,13.762182
18,20100119,13.800268
19,20100120,13.849948
20,20100121,13.844415
21,20100122,13.87164
22,20100123,13.910907
23,20100124,13.869646
24,20100125,13.773704
25,20100126,13.727481
26,20100127,13.634332
27,20100128,13.497928
28,20100129,13.427847
29,20100130,13.366588
30,20100131,13.329133
31,20100201,13.363694
32,20100202,13.518867
33,20100203,13.631705
34,20100204,13.674008
35,20100205,13.765577
36,20100206,13.835803
37,20100207,13.899517
38,20100208,13.956489
39,20100209,14.002427
40,20100210,13.945433
41,20100211,13.829059
42,20100212,13.6173
43,20100213,13.460127
44,20100214,13.355191
45,20100215,13.382522
46,20100216,13.592514
47,20100217,14.06308
48,20100218,14.198646
49,20100219,14.051106
50,20100220,13.914815
51,20100221,13.870057
52,20100222,13.915367
53,20100223,13.990504
54,20100224,14.003203
55,20100225,13.997131
56,20100226,13.989332
57,20100227,13.979401
58,20100228,13.970674
59,20100301,13.9267645
60,20100302,13.935689
61,20100303,13.990476
62,20100304,14.0309105
63,20100305,14.046521
64,20100306,13.946058
65,20100307,13.846332
66,20100308,13.8764
67,20100309,13.777911
68,20100310,13.784467
69,20100311,13.803298
70,20100312,13.817043
71,20100313,13.761048
72,20100314,13.734257
73,20100315,13.758227
74,20100316,13.771019
75,20100317,13.812036
76,20100318,13.781903
77,20100319,13.746914
78,20100320,13.759907
79,20100321,13.811643
80,20100322,13.913438
81,20100323,14.02596
82,20100324,14.037902
83,20100325,14.114538
84,20100326,14.15692
85,20100327,14.180205
86,20100328,14.225301
87,20100329,14.252174
88,20100330,14.220463
89,20100331,14.284753
90,20100401,14.24183
91,20100402,14.294366
92,20100403,14.296423
93,20100404,14.314481
94,20100405,14.402083
95,20100406,14.669774
96,20100407,14.888953
97,20100408,14.953759
98,20100409,14.983085
99,20100410,15.142693
100,20100411,15.187667
101,20100412,15.186448
102,20100413,15.246249
103,20100414,15.263039
104,20100415,15.198518
105,20100416,15.194366
106,20100417,15.216277
107,20100418,15.309382
108,20100419,15.423718
109,20100420,15.515903
110,20100421,15.670378
111,20100422,15.695904
112,20100423,15.658225
113,20100424,15.662144
114,20100425,15.772524
115,20100426,16.012642
116,20100427,16.07997
117,20100428,16.499752
118,20100429,16.699003
119,20100430,16.652502
120,20100501,16.705715
121,20100502,16.89238
122,20100503,17.242336
123,20100504,17.315609
124,20100505,16.992659
125,20100506,16.926992
126,20100507,16.959229
127,20100508,16.860619
128,20100509,16.505947
129,20100510,16.40736
130,20100511,16.347116
131,20100512,16.291359
132,20100513,16.196276
133,20100514,16.357933
134,20100515,16.499378
135,20100516,16.621675
136,20100517,16.690903
137,20100518,16.871101
138,20100519,17.008728
139,20100520,17.129917
140,20100521,17.4899
141,20100522,18.140633
142,20100523,18.136843
143,20100524,18.11444
144,20100525,18.21989
145,20100526,17.88784
146,20100527,17.414968
147,20100528,17.560833
148,20100529,17.430946
149,20100530,17.426395
150,20100531,17.256716
151,20100601,17.31843
152,20100602,17.875671
153,20100603,18.682648
154,20100604,18.806152
155,20100605,18.787363
156,20100606,19.052568
157,20100607,19.727669
158,20100608,19.64468
159,20100609,18.465405
160,20100610,17.355724
161,20100611,17.153214
162,20100612,16.966368
163,20100613,17.09796
164,20100614,18.030722
165,20100615,18.42412
166,20100616,18.734394
167,20100617,18.831453
168,20100618,18.803474
169,20100619,18.926086
170,20100620,18.910942
171,20100621,19.52329
172,20100622,19.83013
173,20100623,19.873695
174,20100624,20.722778
175,20100625,21.342611
176,20100626,21.46656
177,20100627,21.668282
178,20100628,21.864988
179,20100629,21.856682
180,20100630,21.735794
181,20100701,21.61596
182,20100702,21.685287
183,20100703,22.455177
184,20100704,23.358486
185,20100705,23.662708
186,20100706,23.761917
187,20100707,23.728224
188,20100708,23.654467
189,20100709,23.861937
190,20100710,23.840345
191,20100711,23.816608
192,20100712,23.272942
193,20100713,22.264093
194,20100714,22.054663
195,20100715,22.483423
196,20100716,22.811388
197,20100717,23.198301
198,20100718,24.156725
199,20100719,24.411184
200,20100720,23.900879
201,20100721,23.223862
202,20100722,22.517965
203,20100723,23.146666
204,20100724,24.77815
205,20100725,24.668863
206,20100726,24.380638
207,20100727,25.253477
208,20100728,25.171219
209,20100729,24.377499
210,20100730,24.230204
211,20100731,24.56983
212,20100801,24.609482
213,20100802,24.35152
214,20100803,25.412252
215,20100804,24.540787
216,20100805,23.138683
217,20100806,24.409452
218,20100807,25.979202
219,20100808,25.865488
220,20100809,25.842514
221,20100810,25.415674
222,20100811,23.440693
223,20100812,23.795944
224,20100813,25.472662
225,20100814,25.591764
226,20100815,25.59047
227,20100816,25.583948
228,20100817,25.586481
229,20100818,25.950745
230,20100819,26.034044
231,20100820,26.09119
232,20100821,26.220015
233,20100822,25.790653
234,20100823,24.642826
235,20100824,23.68305
236,20100825,24.176966
237,20100826,24.762873
238,20100827,23.411434
239,20100828,24.504757
240,20100829,25.78661
241,20100830,25.388565
242,20100831,25.51073
243,20100901,25.830503
244,20100902,25.62974
245,20100903,25.482767
246,20100904,25.09367
247,20100905,24.7103
248,20100906,24.600441
249,20100907,23.586636
250,20100908,22.9977
251,20100909,23.548035
252,20100910,24.067875
253,20100911,24.281801
254,20100912,24.34645
255,20100913,24.462526
256,20100914,24.194523
257,20100915,23.626514
258,20100916,22.974152
259,20100917,22.25279
260,20100918,21.77724
261,20100919,22.410248
262,20100920,23.327583
263,20100921,23.438105
264,20100922,23.252514
265,20100923,23.195862
266,20100924,22.94251
267,20100925,22.54047
268,20100926,22.799694
269,20100927,22.85267
270,20100928,22.926783
271,20100929,22.870731
272,20100930,22.575138
273,20101001,22.291441
274,20101002,22.238325
275,20101003,21.750546
276,20101004,20.759775
277,20101005,20.96603
278,20101006,21.196157
279,20101007,21.276018
280,20101008,21.176655
281,20101009,21.166105
282,20101010,21.188507
283,20101011,21.216587
284,20101012,21.1739
285,20101013,21.02771
286,20101014,21.074167
287,20101015,21.082321
288,20101016,21.13516
289,20101017,21.083557
290,20101018,21.01012
291,20101019,20.947052
292,20101020,20.889866
293,20101021,20.837418
294,20101022,20.79133
295,20101023,20.750753
296,20101024,20.694592
297,20101025,20.56541
298,20101026,20.197697
299,20101027,19.998613
300,20101028,19.867214
301,20101029,19.691998
302,20101030,19.564878
303,20101031,19.165113
304,20101101,18.552654
305,20101102,18.142313
306,20101103,18.013294
307,20101104,18.09481
308,20101105,18.373524
309,20101106,18.46323
310,20101107,18.484898
311,20101108,18.332956
312,20101109,17.83107
313,20101110,17.46146
314,20101111,17.250444
315,20101112,17.123907
316,20101113,16.921453
317,20101114,16.675688
318,20101115,16.588728
319,20101116,16.436607
320,20101117,16.36179
321,20101118,16.244057
322,20101119,16.188921
323,20101120,16.18716
324,20101121,16.143654
325,20101122,16.025293
326,20101123,15.905561
327,20101124,15.8431225
328,20101125,15.822063
329,20101126,15.746776
330,20101127,15.614485
331,20101128,15.493215
332,20101129,15.45428
333,20101130,15.399322
334,20101201,15.45473
335,20101202,15.381557
336,20101203,15.379687
337,20101204,15.313401
338,20101205,15.237361
339,20101206,15.234704
340,20101207,15.398299
341,20101208,15.454739
342,20101209,15.503789
343,20101210,15.578988
344,20101211,15.473394
345,20101212,15.378649
346,20101213,15.296122
347,20101214,15.242641
348,20101215,15.130366
349,20101216,14.925831
350,20101217,14.715482
351,20101218,14.630579
352,20101219,14.643142
353,20101220,14.589371
354,20101221,14.560563
355,20101222,14.591821
356,20101223,14.615028
357,20101224,14.56351
358,20101225,14.39297
359,20101226,14.251491
360,20101227,14.180269
361,20101228,14.14034
362,20101229,14.105802
363,20101230,14.040339
364,20101231,13.979854
365,20110101,13.940655
366,20110102,13.927203
367,20110103,13.904851
368,20110104,13.872569
369,20110105,13.82205
370,20110106,13.820456
371,20110107,13.958082
372,20110108,14.094237
373,20110109,14.150375
374,20110110,14.209624
375,20110111,14.202561
376,20110112,14.209834
377,20110113,14.216066
378,20110114,14.209159
379,20110115,14.218744
380,20110116,14.363138
381,20110117,14.6286125
382,20110118,14.824635
383,20110119,14.768206
384,20110120,14.537274
385,20110121,14.597912
386,20110122,14.3082695
387,20110123,14.102567
388,20110124,13.873648
389,20110125,13.685784
390,20110126,13.537947
391,20110127,13.421524
392,20110128,13.384102
393,20110129,13.3433485
394,20110130,13.399155
395,20110131,13.445355
396,20110201,13.355654
397,20110202,13.313434
398,20110203,13.286028
399,20110204,13.308507
400,20110205,13.343865
401,20110206,13.361747
402,20110207,13.411605
403,20110208,13.436965
404,20110209,13.433263
405,20110210,13.452479
406,20110211,13.523648
407,20110212,13.693858
408,20110213,13.824749
409,20110214,13.952286
410,20110215,13.89837
411,20110216,13.88614
412,20110217,13.86751
413,20110218,13.815478
414,20110219,13.782391
415,20110220,13.756891
416,20110221,13.750048
417,20110222,13.741232
418,20110223,13.748176
419,20110224,13.767492
420,20110225,13.861591
421,20110226,14.035676
422,20110227,14.125752
423,20110228,14.086115
424,20110301,13.84606
425,20110302,13.839559
426,20110303,13.879344
427,20110304,13.866751
428,20110305,13.941547
429,20110306,13.855582
430,20110307,13.790341
431,20110308,13.821893
432,20110309,13.85024
433,20110310,13.770675
434,20110311,13.708138
435,20110312,13.729073
436,20110313,13.776762
437,20110314,13.736949
438,20110315,13.80855
439,20110316,13.782948
440,20110317,13.752788
441,20110318,13.778072
442,20110319,13.83387
443,20110320,13.936581
444,20110321,14.0649
445,20110322,14.028449
446,20110323,14.049888
447,20110324,14.104427
448,20110325,14.153257
449,20110326,14.177786
450,20110327,14.229564
451,20110328,14.279357
452,20110329,14.343919
453,20110330,14.387365
454,20110331,14.455355
455,20110401,14.526475
456,20110402,14.624539
457,20110403,14.7324
458,20110404,15.2277
459,20110405,15.568621
460,20110406,15.599662
461,20110407,15.618474
462,20110408,15.700863
463,20110409,15.774327
464,20110410,15.894917
465,20110411,16.093794
466,20110412,16.199537
467,20110413,16.234581
468,20110414,16.283752
469,20110415,16.536089
470,20110416,16.744654
471,20110417,16.720802
472,20110418,16.693546
473,20110419,16.670956
474,20110420,16.695915
475,20110421,16.7691
476,20110422,16.813156
477,20110423,16.771889
478,20110424,16.825872
479,20110425,16.825401
480,20110426,16.88576
481,20110427,16.966179
482,20110428,17.055733
483,20110429,17.378857
484,20110430,17.36545
485,20110501,17.38883
486,20110502,17.42585
487,20110503,17.479752
488,20110504,17.546959
489,20110505,17.613535
490,20110506,17.940813
491,20110507,18.024504
492,20110508,18.094872
493,20110509,18.175053
494,20110510,18.472425
495,20110511,18.599625
496,20110512,18.611715
497,20110513,18.662594
498,20110514,18.706993
499,20110515,18.762985
500,20110516,18.758759
501,20110517,18.770592
502,20110518,18.70965
503,20110519,18.695234
504,20110520,18.796309
505,20110521,18.883093
506,20110522,18.973486
507,20110523,19.06029
508,20110524,19.115269
509,20110525,19.16352
510,20110526,19.125805
511,20110527,18.84988
512,20110528,19.015547
513,20110529,19.734098
514,20110530,20.09686
515,20110531,19.901115
516,20110601,20.37865
517,20110602,20.456923
518,20110603,20.407042
519,20110604,20.387375
520,20110605,20.424944
521,20110606,20.486784
522,20110607,20.35604
523,20110608,20.117361
524,20110609,19.73811
525,20110610,19.506155
526,20110611,19.533262
527,20110612,19.663858
