,date,temp
0,20100101,18.97344
1,20100102,18.949608
2,20100103,18.907675
3,20100104,18.86119
4,20100105,18.855272
5,20100106,18.876709
6,20100107,18.868639
7,20100108,18.866783
8,20100109,18.841316
9,20100110,18.824987
10,20100111,18.802643
11,20100112,18.81639
12,20100113,18.793114
13,20100114,18.751644
14,20100115,18.723106
15,20100116,18.713884
16,20100117,18.708145
17,20100118,18.694483
18,20100119,18.67981
19,20100120,18.669998
20,20100121,18.630455
21,20100122,18.585884
22,20100123,18.535023
23,20100124,18.481077
24,20100125,18.3738
25,20100126,18.308117
26,20100127,18.257692
27,20100128,18.189472
28,20100129,18.147343
29,20100130,18.116882
30,20100131,18.085428
31,20100201,18.097317
32,20100202,18.068733
33,20100203,17.997913
34,20100204,17.932415
35,20100205,17.866934
36,20100206,17.826584
37,20100207,17.77715
38,20100208,17.72593
39,20100209,17.694529
40,20100210,17.665627
41,20100211,17.635614
42,20100212,17.638117
43,20100213,17.62985
44,20100214,17.628286
45,20100215,17.621868
46,20100216,17.605637
47,20100217,17.585033
48,20100218,17.58557
49,20100219,17.57747
50,20100220,17.587093
51,20100221,17.564787
52,20100222,17.51922
53,20100223,17.511696
54,20100224,17.485077
55,20100225,17.485014
56,20100226,17.46368
57,20100227,17.444557
58,20100228,17.458496
59,20100301,17.461542
60,20100302,17.47142
61,20100303,17.46977
62,20100304,17.442354
63,20100305,17.462645
64,20100306,17.444561
65,20100307,17.425163
66,20100308,17.405342
67,20100309,17.41438
68,20100310,17.399364
69,20100311,17.402794
70,20100312,17.396832
71,20100313,17.386885
72,20100314,17.382353
73,20100315,17.35815
74,20100316,17.30949
75,20100317,17.279686
76,20100318,17.257797
77,20100319,17.23099
78,20100320,17.241251
79,20100321,17.243946
80,20100322,17.264086
81,20100323,17.26598
82,20100324,17.280375
83,20100325,17.361515
84,20100326,17.379107
85,20100327,17.371077
86,20100328,17.37713
87,20100329,17.380377
88,20100330,17.379068
89,20100331,17.373312
90,20100401,17.356136
91,20100402,17.384026
92,20100403,17.429718
93,20100404,17.449219
94,20100405,17.507162
95,20100406,17.645782
96,20100407,17.611225
97,20100408,17.55571
98,20100409,17.52758
99,20100410,17.543137
100,20100411,17.501057
101,20100412,17.473621
102,20100413,17.459692
103,20100414,17.503342
104,20100415,17.561388
105,20100416,17.641232
106,20100417,17.723055
107,20100418,17.825369
108,20100419,17.845577
109,20100420,18.092033
110,20100421,18.28595
111,20100422,18.183836
112,20100423,18.048317
113,20100424,18.08926
114,20100425,18.083508
115,20100426,18.24865
116,20100427,18.355093
117,20100428,18.68799
118,20100429,18.690222
119,20100430,18.527977
120,20100501,18.813942
121,20100502,19.051706
122,20100503,19.127125
123,20100504,19.226997
124,20100505,19.324339
125,20100506,19.35647
126,20100507,19.486965
127,20100508,19.660366
128,20100509,19.56896
129,20100510,19.992191
130,20100511,19.494755
131,20100512,19.483387
132,20100513,19.464125
133,20100514,20.100069
134,20100515,19.922886
135,20100516,20.25939
136,20100517,20.259665
137,20100518,20.241585
138,20100519,20.233782
139,20100520,20.337032
140,20100521,20.428455
141,20100522,20.410616
142,20100523,20.361418
143,20100524,20.340149
144,20100525,20.160868
145,20100526,20.265068
146,20100527,20.616722
147,20100528,20.589497
148,20100529,20.67264
149,20100530,19.617071
150,20100531,20.145935
151,20100601,20.539467
152,20100602,21.374105
153,20100603,21.404211
154,20100604,21.469185
155,20100605,21.452944
156,20100606,22.136265
157,20100607,22.260466
158,20100608,21.944004
159,20100609,21.921946
160,20100610,21.554943
161,20100611,20.56703
162,20100612,20.960808
163,20100613,21.41721
164,20100614,21.710901
165,20100615,21.66333
166,20100616,20.90999
167,20100617,20.469976
168,20100618,20.853323
169,20100619,20.681646
170,20100620,21.278578
171,20100621,21.956654
172,20100622,24.022696
173,20100623,24.066301
174,20100624,23.462679
175,20100625,22.525076
176,20100626,23.008226
177,20100627,22.662706
178,20100628,21.9864
179,20100629,22.267052
180,20100630,23.069994
181,20100701,23.395824
182,20100702,22.098335
183,20100703,21.209824
184,20100704,22.726383
185,20100705,22.250523
186,20100706,20.049496
187,20100707,19.710064
188,20100708,20.353275
189,20100709,22.317009
190,20100710,19.58233
191,20100711,19.355618
192,20100712,21.588734
193,20100713,23.374249
194,20100714,22.92757
195,20100715,19.774336
196,20100716,19.217253
197,20100717,21.271172
198,20100718,22.581776
199,20100719,22.774513
200,20100720,22.612495
201,20100721,23.161604
202,20100722,20.4079
203,20100723,19.810783
204,20100724,20.548769
205,20100725,20.714804
206,20100726,22.190664
207,20100727,24.645605
208,20100728,25.14797
209,20100729,21.948544
210,20100730,20.150574
211,20100731,22.19984
212,20100801,22.92376
213,20100802,21.844648
214,20100803,21.048
215,20100804,21.969244
216,20100805,23.248272
217,20100806,24.11245
218,20100807,24.894392
219,20100808,25.811228
220,20100809,25.673655
221,20100810,25.525154
222,20100811,24.943138
223,20100812,24.506475
224,20100813,23.98815
225,20100814,24.162989
226,20100815,24.21556
227,20100816,24.070526
228,20100817,24.205633
229,20100818,24.059885
230,20100819,23.605007
231,20100820,24.101517
232,20100821,24.24948
233,20100822,23.614882
234,20100823,23.426075
235,20100824,24.580078
236,20100825,25.929289
237,20100826,24.33901
238,20100827,23.67487
239,20100828,26.146952
240,20100829,26.73193
241,20100830,27.065058
242,20100831,27.49927
243,20100901,27.546696
244,20100902,27.402073
245,20100903,27.292887
246,20100904,26.584326
247,20100905,26.680716
248,20100906,26.568876
249,20100907,26.665531
250,20100908,25.961016
251,20100909,25.130255
252,20100910,25.983267
253,20100911,26.217184
254,20100912,26.366661
255,20100913,26.485826
256,20100914,26.288568
257,20100915,25.587843
258,20100916,25.965683
259,20100917,26.031328
260,20100918,25.673702
261,20100919,25.42339
262,20100920,25.228794
263,20100921,25.165062
264,20100922,25.264067
265,20100923,25.517097
266,20100924,25.271618
267,20100925,25.293116
268,20100926,25.037592
269,20100927,24.925894
270,20100928,25.050295
271,20100929,25.103037
272,20100930,25.434544
273,20101001,25.441177
274,20101002,25.485455
275,20101003,25.198574
276,20101004,24.28391
277,20101005,24.309578
278,20101006,24.211233
279,20101007,23.926844
280,20101008,23.573847
281,20101009,22.9174
282,20101010,22.292107
283,20101011,22.18531
284,20101012,22.245152
285,20101013,22.545088
286,20101014,22.621756
287,20101015,22.674608
288,20101016,22.739008
289,20101017,22.773735
290,20101018,22.80525
291,20101019,22.97087
292,20101020,23.098515
293,20101021,23.003588
294,20101022,22.861282
295,20101023,22.731466
296,20101024,22.776638
297,20101025,22.79114
298,20101026,22.738377
299,20101027,22.719967
300,20101028,22.514912
301,20101029,22.353813
302,20101030,22.197046
303,20101031,22.083204
304,20101101,21.958681
305,20101102,21.865168
306,20101103,21.800257
307,20101104,21.790276
308,20101105,21.809599
309,20101106,21.819954
310,20101107,21.828672
311,20101108,21.799032
312,20101109,21.749556
313,20101110,21.723341
314,20101111,21.7266
315,20101112,21.746992
316,20101113,21.749428
317,20101114,21.747154
318,20101115,21.798437
319,20101116,21.801643
320,20101117,21.81558
321,20101118,21.843264
322,20101119,21.861502
323,20101120,21.818773
324,20101121,21.723608
325,20101122,21.704952
326,20101123,21.740107
327,20101124,21.698412
328,20101125,21.694784
329,20101126,21.687906
330,20101127,21.653852
331,20101128,21.63435
332,20101129,21.645128
333,20101130,21.641333
334,20101201,21.640547
335,20101202,21.64423
336,20101203,21.632046
337,20101204,21.599241
338,20101205,21.516056
339,20101206,21.333725
340,20101207,21.160738
341,20101208,21.117556
342,20101209,21.12082
343,20101210,21.072077
344,20101211,20.834927
345,20101212,20.241146
346,20101213,19.778759
347,20101214,19.744993
348,20101215,19.561678
349,20101216,19.472067
350,20101217,19.43233
351,20101218,19.350023
352,20101219,19.284952
353,20101220,19.23868
354,20101221,19.235186
355,20101222,19.55585
356,20101223,19.82379
357,20101224,20.06128
358,20101225,20.103188
359,20101226,20.06485
360,20101227,20.005135
361,20101228,19.944407
362,20101229,19.879519
363,20101230,19.769222
364,20101231,19.63397
365,20110101,19.467985
366,20110102,19.377258
367,20110103,19.243402
368,20110104,19.208971
369,20110105,19.165138
370,20110106,19.032885
371,20110107,18.923304
372,20110108,18.847292
373,20110109,18.797262
374,20110110,18.760988
375,20110111,18.877474
376,20110112,18.984491
377,20110113,18.985985
378,20110114,18.984938
379,20110115,18.940271
380,20110116,18.892984
381,20110117,18.874191
382,20110118,18.881504
383,20110119,18.880138
384,20110120,18.889791
385,20110121,18.866835
386,20110122,18.828398
387,20110123,18.797256
388,20110124,18.754211
389,20110125,18.705807
390,20110126,18.633806
391,20110127,18.564383
392,20110128,18.497456
393,20110129,18.426928
394,20110130,18.33989
395,20110131,18.256323
396,20110201,18.189653
397,20110202,18.14318
398,20110203,18.09125
399,20110204,18.157576
400,20110205,18.310493
401,20110206,18.311
402,20110207,18.301939
403,20110208,18.308182
404,20110209,18.318575
405,20110210,18.290104
406,20110211,18.218004
407,20110212,18.150002
408,20110213,18.113148
409,20110214,18.087212
410,20110215,18.063065
411,20110216,18.046947
412,20110217,18.099007
413,20110218,18.124056
414,20110219,18.05724
415,20110220,18.033226
416,20110221,17.967175
417,20110222,17.937164
418,20110223,17.876965
419,20110224,17.820328
420,20110225,17.75743
421,20110226,17.744062
422,20110227,17.717335
423,20110228,17.691275
424,20110301,17.646849
425,20110302,17.62985
426,20110303,17.620111
427,20110304,17.620035
428,20110305,17.57332
429,20110306,17.55203
430,20110307,17.506277
431,20110308,17.462841
432,20110309,17.367414
433,20110310,17.26374
434,20110311,17.209295
435,20110312,17.22108
436,20110313,17.222103
437,20110314,17.243835
438,20110315,17.243042
439,20110316,17.244534
440,20110317,17.262518
441,20110318,17.331303
442,20110319,17.56312
443,20110320,17.70932
444,20110321,17.773651
445,20110322,17.768812
446,20110323,17.730595
447,20110324,17.680103
448,20110325,17.655867
449,20110326,17.676434
450,20110327,17.735085
451,20110328,17.749048
452,20110329,17.752277
453,20110330,17.831888
454,20110331,17.802174
455,20110401,17.812826
456,20110402,17.824593
457,20110403,17.754944
458,20110404,17.772945
459,20110405,17.780266
460,20110406,17.767427
461,20110407,17.803347
462,20110408,17.885622
463,20110409,17.94574
464,20110410,18.025988
465,20110411,18.071514
466,20110412,17.934244
467,20110413,17.939964
468,20110414,17.955774
469,20110415,17.954863
470,20110416,17.982561
471,20110417,18.032377
472,20110418,18.124352
473,20110419,18.099844
474,20110420,18.065842
475,20110421,18.062197
476,20110422,18.139563
477,20110423,18.15868
478,20110424,18.155718
479,20110425,18.171621
480,20110426,18.198904
481,20110427,18.199379
482,20110428,18.136452
483,20110429,18.210028
484,20110430,18.374048
485,20110501,18.324694
486,20110502,18.288017
487,20110503,18.443277
488,20110504,18.585499
489,20110505,18.88401
490,20110506,18.952848
491,20110507,18.762848
492,20110508,18.688654
493,20110509,18.675463
494,20110510,18.802555
495,20110511,18.766172
496,20110512,18.848495
497,20110513,18.818884
498,20110514,18.816662
499,20110515,18.61907
500,20110516,18.807005
501,20110517,18.96295
502,20110518,19.007584
503,20110519,19.548353
504,20110520,20.025616
505,20110521,19.814
506,20110522,19.847809
507,20110523,19.810713
508,20110524,19.731916
509,20110525,19.83964
510,20110526,20.032314
511,20110527,19.965466
512,20110528,19.997606
513,20110529,20.200651
514,20110530,20.228691
515,20110531,20.345375
516,20110601,20.838737
517,20110602,21.257807
518,20110603,21.286684
519,20110604,21.63289
520,20110605,21.774542
521,20110606,21.054832
522,20110607,21.166077
523,20110608,20.856897
524,20110609,21.45191
525,20110610,22.556349
526,20110611,22.877554
527,20110612,22.85179
528,20110613,22.64414
529,20110614,22.254715
530,20110615,21.993984
531,20110616,21.596588
532,20110617,22.416927
533,20110618,22.493612
534,20110619,21.711098
535,20110620,20.83589
536,20110621,21.014706
537,20110622,20.477573
538,20110623,20.36907
539,20110624,20.916746
540,20110625,21.420855
541,20110626,22.872414
542,20110627,20.475582
543,20110628,20.204018
544,20110629,21.010466
545,20110630,21.198135
546,20110701,21.207075
547,20110702,21.766045
548,20110703,22.002146
549,20110704,22.65977
550,20110705,22.053564
551,20110706,21.616793
552,20110707,22.002815
553,20110708,22.149519
554,20110709,22.427229
555,20110710,23.086273
556,20110711,23.134071
557,20110712,22.52998
558,20110713,21.803417
559,20110714,22.519741
560,20110715,23.309254
561,20110716,22.334688
562,20110717,22.680826
563,20110718,22.834116
564,20110719,21.809004
565,20110720,21.673006
566,20110721,22.769312
567,20110722,24.405756
568,20110723,21.960508
569,20110724,21.951006
570,20110725,24.14743
571,20110726,24.771904
572,20110727,24.995253
573,20110728,25.167376
574,20110729,25.304464
