,date,temp
0,20100101,12.797953
1,20100102,12.752976
2,20100103,12.513442
3,20100104,12.574123
4,20100105,12.616603
5,20100106,12.606465
6,20100107,12.3715105
7,20100108,12.414244
8,20100109,12.400556
9,20100110,12.388815
10,20100111,12.269268
11,20100112,12.2187805
12,20100113,12.155262
13,20100114,12.272838
14,20100115,12.26913
15,20100116,12.203943
16,20100117,12.167634
17,20100118,12.14335
18,20100119,12.10759
19,20100120,12.081551
20,20100121,12.084186
21,20100122,12.054947
22,20100123,12.032917
23,20100124,12.026089
24,20100125,11.999078
25,20100126,11.952144
26,20100127,11.834402
27,20100128,11.727591
28,20100129,11.633076
29,20100130,11.560815
30,20100131,11.472336
31,20100201,11.3507395
32,20100202,11.249658
33,20100203,11.167184
34,20100204,11.128826
35,20100205,11.113398
36,20100206,11.079908
37,20100207,11.021013
38,20100208,10.856023
39,20100209,10.734382
40,20100210,10.676152
41,20100211,10.619056
42,20100212,10.560755
43,20100213,10.49621
44,20100214,10.445766
45,20100215,10.405985
46,20100216,10.38183
47,20100217,10.377322
48,20100218,10.361996
49,20100219,10.249067
50,20100220,10.253295
51,20100221,10.094476
52,20100222,9.976215
53,20100223,10.052118
54,20100224,10.100274
55,20100225,10.108141
56,20100226,10.200344
57,20100227,10.328574
58,20100228,10.365169
59,20100301,10.407873
60,20100302,10.468312
61,20100303,10.530222
62,20100304,10.483966
63,20100305,10.345184
64,20100306,10.3070545
65,20100307,10.323641
66,20100308,10.344575
67,20100309,10.297969
68,20100310,10.222887
69,20100311,10.196513
70,20100312,10.190985
71,20100313,10.192067
72,20100314,10.209291
73,20100315,10.245587
74,20100316,10.301728
75,20100317,10.334948
76,20100318,10.406295
77,20100319,10.468748
78,20100320,10.523791
79,20100321,10.671733
80,20100322,10.802362
81,20100323,10.880301
82,20100324,10.910845
83,20100325,10.972118
84,20100326,11.292579
85,20100327,11.699599
86,20100328,11.726573
87,20100329,11.70061
88,20100330,11.847453
89,20100331,12.003605
90,20100401,12.064949
91,20100402,12.098279
92,20100403,12.077415
93,20100404,12.150861
94,20100405,12.209614
95,20100406,12.156342
96,20100407,12.182589
97,20100408,12.261704
98,20100409,12.399875
99,20100410,12.543306
100,20100411,12.688127
101,20100412,12.742135
102,20100413,12.769818
103,20100414,12.817745
104,20100415,12.908491
105,20100416,12.982939
106,20100417,13.049624
107,20100418,13.136103
108,20100419,13.209908
109,20100420,13.301266
110,20100421,13.419148
111,20100422,13.588734
112,20100423,13.886602
113,20100424,14.108286
114,20100425,14.070108
115,20100426,14.073268
116,20100427,14.111567
117,20100428,14.146307
118,20100429,14.238817
119,20100430,14.356942
120,20100501,14.760539
121,20100502,15.061613
122,20100503,15.769912
123,20100504,15.724466
124,20100505,15.670944
125,20100506,15.79689
126,20100507,15.953033
127,20100508,16.021847
128,20100509,15.933476
129,20100510,15.964648
130,20100511,16.14318
131,20100512,16.224184
132,20100513,16.255846
133,20100514,16.234417
134,20100515,16.098866
135,20100516,16.236282
136,20100517,16.271105
137,20100518,16.382921
138,20100519,16.479628
139,20100520,16.52601
140,20100521,16.474146
141,20100522,16.570126
142,20100523,16.654821
143,20100524,16.769213
144,20100525,16.993952
145,20100526,17.347553
146,20100527,17.630419
147,20100528,17.673897
148,20100529,17.636938
149,20100530,17.652262
150,20100531,17.833485
151,20100601,17.736124
152,20100602,17.776386
153,20100603,17.824907
154,20100604,17.860535
155,20100605,17.829771
156,20100606,18.08929
157,20100607,18.439457
158,20100608,18.66202
159,20100609,18.792156
160,20100610,18.887978
161,20100611,18.99601
162,20100612,18.982353
163,20100613,18.934397
164,20100614,18.902157
165,20100615,19.215246
166,20100616,19.68328
167,20100617,19.828688
168,20100618,20.031963
169,20100619,20.721367
170,20100620,21.377201
171,20100621,20.867289
172,20100622,20.402298
173,20100623,20.486004
174,20100624,20.587236
175,20100625,20.673712
176,20100626,20.554148
177,20100627,20.507685
178,20100628,20.35952
179,20100629,20.098003
180,20100630,19.847654
181,20100701,19.655622
182,20100702,19.448923
183,20100703,19.282839
184,20100704,19.171076
185,20100705,19.274277
186,20100706,19.145681
187,20100707,18.96728
188,20100708,18.7655
189,20100709,18.572151
190,20100710,19.08104
191,20100711,19.478313
192,20100712,19.631
193,20100713,19.969048
194,20100714,19.602816
195,20100715,19.268183
196,20100716,19.177185
197,20100717,19.627447
198,20100718,19.511723
199,20100719,18.85118
200,20100720,18.563536
201,20100721,18.465122
202,20100722,18.821583
203,20100723,19.171019
204,20100724,19.02793
205,20100725,18.779875
206,20100726,18.973759
207,20100727,18.739899
208,20100728,18.570229
209,20100729,20.168638
210,20100730,20.765182
211,20100731,19.122635
212,20100801,18.786516
213,20100802,18.8444
214,20100803,19.55723
215,20100804,19.758976
216,20100805,19.773623
217,20100806,20.025328
218,20100807,19.93269
219,20100808,20.028906
220,20100809,20.18947
221,20100810,20.41753
222,20100811,20.39604
223,20100812,20.351883
224,20100813,20.216125
225,20100814,19.747753
226,20100815,20.498522
227,20100816,19.266758
228,20100817,19.29245
229,20100818,19.583567
230,20100819,19.652939
231,20100820,19.286692
232,20100821,19.419668
233,20100822,19.825531
234,20100823,19.722803
235,20100824,20.052502
236,20100825,19.673994
237,20100826,19.210033
238,20100827,19.602531
239,20100828,19.891123
240,20100829,19.52329
241,20100830,19.632269
242,20100831,19.278254
243,20100901,19.138437
244,20100902,19.517406
245,20100903,19.79623
246,20100904,19.739624
247,20100905,19.678146
