,date,temp
0,20100101,17.389893
1,20100102,17.53162
2,20100103,17.590578
3,20100104,17.594822
4,20100105,17.398775
5,20100106,17.254547
6,20100107,17.221048
7,20100108,17.133867
8,20100109,17.078424
9,20100110,17.15337
10,20100111,17.185648
11,20100112,17.183744
12,20100113,17.115513
13,20100114,17.084215
14,20100115,17.069376
15,20100116,17.04234
16,20100117,17.012646
17,20100118,16.992836
18,20100119,16.98607
19,20100120,16.90259
20,20100121,16.84264
21,20100122,16.800808
22,20100123,16.82508
23,20100124,16.882643
24,20100125,16.95846
25,20100126,17.062603
26,20100127,16.94126
27,20100128,17.164518
28,20100129,16.940042
29,20100130,16.82274
30,20100131,16.766998
31,20100201,16.789537
32,20100202,17.066307
33,20100203,17.032635
34,20100204,17.041433
35,20100205,16.620052
36,20100206,16.57038
37,20100207,16.55948
38,20100208,16.381344
39,20100209,16.460152
40,20100210,16.531912
41,20100211,16.570269
42,20100212,16.545713
43,20100213,16.532549
44,20100214,16.419012
45,20100215,16.237371
46,20100216,16.317196
47,20100217,16.347351
48,20100218,16.353905
49,20100219,16.370123
50,20100220,16.31632
51,20100221,16.343742
52,20100222,16.412645
53,20100223,16.47743
54,20100224,16.509542
55,20100225,16.619473
56,20100226,16.5362
57,20100227,16.782156
58,20100228,16.65455
59,20100301,16.516045
60,20100302,16.680962
61,20100303,16.60643
62,20100304,16.384151
63,20100305,16.411917
64,20100306,16.601881
65,20100307,16.536554
66,20100308,16.464222
67,20100309,16.508875
68,20100310,16.49801
69,20100311,16.485153
70,20100312,16.492844
71,20100313,16.519384
72,20100314,16.540806
73,20100315,16.701391
74,20100316,16.703274
75,20100317,16.708723
76,20100318,16.739662
77,20100319,16.602232
78,20100320,16.423105
79,20100321,16.46784
80,20100322,16.537489
81,20100323,16.749802
82,20100324,16.924038
83,20100325,16.999046
84,20100326,17.043098
85,20100327,17.022629
86,20100328,17.033106
87,20100329,16.956514
88,20100330,16.80963
89,20100331,16.800278
90,20100401,16.780317
91,20100402,16.758263
92,20100403,16.84143
93,20100404,16.919563
94,20100405,17.034061
95,20100406,17.105074
96,20100407,17.113771
97,20100408,17.093298
98,20100409,17.13846
99,20100410,17.136719
100,20100411,17.149792
101,20100412,17.096127
102,20100413,17.134254
103,20100414,17.202467
104,20100415,17.254662
105,20100416,17.322638
106,20100417,17.3723
107,20100418,17.513443
108,20100419,17.566833
109,20100420,17.600227
110,20100421,17.887835
111,20100422,17.907957
112,20100423,17.823296
113,20100424,17.819256
114,20100425,18.032148
115,20100426,18.34041
116,20100427,18.511147
117,20100428,18.617033
118,20100429,18.708643
119,20100430,18.686838
120,20100501,18.442823
121,20100502,18.19846
122,20100503,18.042398
123,20100504,18.044827
124,20100505,18.131664
125,20100506,18.180273
126,20100507,18.134186
127,20100508,18.111137
128,20100509,18.128744
129,20100510,18.171953
130,20100511,18.25935
131,20100512,18.35489
132,20100513,18.47373
133,20100514,18.443209
134,20100515,18.478662
135,20100516,18.541592
136,20100517,19.01838
137,20100518,19.300753
138,20100519,19.44348
139,20100520,19.652567
140,20100521,19.744104
141,20100522,19.777157
142,20100523,19.874912
143,20100524,19.885399
144,20100525,19.8431
145,20100526,19.743668
146,20100527,19.536318
147,20100528,19.473835
148,20100529,19.392088
149,20100530,19.420347
150,20100531,19.477146
151,20100601,19.54773
152,20100602,19.846033
153,20100603,19.87158
154,20100604,19.853798
155,20100605,19.988369
156,20100606,20.077843
157,20100607,19.994772
158,20100608,19.97949
159,20100609,19.859152
160,20100610,19.770815
161,20100611,19.774038
162,20100612,19.75249
163,20100613,19.77554
164,20100614,19.943424
165,20100615,19.929747
166,20100616,19.962936
167,20100617,20.340054
168,20100618,20.396713
169,20100619,20.298952
170,20100620,20.487713
171,20100621,20.613537
172,20100622,20.828598
173,20100623,21.300892
174,20100624,21.552156
175,20100625,21.474766
176,20100626,21.334465
177,20100627,21.320494
178,20100628,21.599953
179,20100629,21.84673
180,20100630,22.024967
181,20100701,22.368847
182,20100702,22.643421
183,20100703,23.129826
184,20100704,23.193129
185,20100705,23.316366
186,20100706,23.725529
187,20100707,23.929539
188,20100708,23.954906
189,20100709,24.0046
190,20100710,24.099487
191,20100711,24.202173
192,20100712,24.27275
193,20100713,24.0504
194,20100714,24.033669
195,20100715,23.805634
196,20100716,23.50155
197,20100717,23.439493
198,20100718,24.38877
199,20100719,24.357906
200,20100720,24.620712
201,20100721,24.20596
202,20100722,23.781412
203,20100723,23.506779
204,20100724,24.438206
205,20100725,24.715647
206,20100726,24.837572
207,20100727,25.022577
208,20100728,25.052122
209,20100729,25.107946
210,20100730,25.150827
211,20100731,25.278162
212,20100801,25.453274
213,20100802,25.640604
214,20100803,25.84528
215,20100804,26.181143
216,20100805,26.203625
217,20100806,26.421349
218,20100807,26.432373
219,20100808,26.477272
220,20100809,26.54636
221,20100810,26.493343
222,20100811,26.459866
223,20100812,26.47829
224,20100813,26.393991
