,date,temp
0,20100101,16.59651
1,20100102,16.42828
2,20100103,16.228441
3,20100104,16.017952
4,20100105,15.965967
5,20100106,16.237514
6,20100107,16.312943
7,20100108,16.23421
8,20100109,16.208826
9,20100110,16.05772
10,20100111,15.815966
11,20100112,15.687209
12,20100113,15.470796
13,20100114,15.342286
14,20100115,15.180586
15,20100116,14.948494
16,20100117,14.78826
17,20100118,14.821306
18,20100119,14.759702
19,20100120,14.692494
20,20100121,14.579767
21,20100122,14.506037
22,20100123,14.46627
23,20100124,14.308306
24,20100125,14.221991
25,20100126,14.124828
26,20100127,13.959403
27,20100128,13.906585
28,20100129,14.065585
29,20100130,14.090945
30,20100131,14.328876
31,20100201,14.314918
32,20100202,14.173039
33,20100203,13.995161
34,20100204,13.907675
35,20100205,14.001325
36,20100206,14.466707
37,20100207,14.7015
38,20100208,14.652614
39,20100209,14.463192
40,20100210,14.507193
41,20100211,14.691307
42,20100212,14.603912
43,20100213,14.4966135
44,20100214,14.409702
45,20100215,14.332923
46,20100216,14.294633
47,20100217,14.247448
48,20100218,14.374978
49,20100219,14.476754
50,20100220,14.7252865
51,20100221,14.687648
52,20100222,14.559666
53,20100223,14.562012
54,20100224,14.6031885
55,20100225,14.601676
56,20100226,14.513431
57,20100227,14.539046
58,20100228,14.42689
59,20100301,14.4363165
60,20100302,14.528817
61,20100303,14.518397
62,20100304,14.566628
63,20100305,14.567235
64,20100306,14.544995
65,20100307,14.415363
66,20100308,14.181763
67,20100309,14.120464
68,20100310,14.141999
69,20100311,14.146937
70,20100312,14.180769
71,20100313,14.125091
72,20100314,14.046133
73,20100315,14.003819
74,20100316,14.046721
75,20100317,14.1326885
76,20100318,14.172515
77,20100319,14.263129
78,20100320,14.37926
79,20100321,14.5156145
80,20100322,14.547861
81,20100323,14.500825
82,20100324,14.541858
83,20100325,14.613523
84,20100326,14.739014
85,20100327,14.863532
86,20100328,14.959274
87,20100329,14.953512
88,20100330,15.140954
89,20100331,15.153147
90,20100401,15.207894
91,20100402,15.418735
92,20100403,15.575072
93,20100404,15.618264
94,20100405,15.716681
95,20100406,15.721406
96,20100407,15.492243
97,20100408,15.607326
98,20100409,15.764254
99,20100410,15.910049
100,20100411,16.002916
101,20100412,15.924323
102,20100413,15.878945
103,20100414,15.858064
104,20100415,15.900464
105,20100416,16.03788
106,20100417,16.268784
107,20100418,16.37775
108,20100419,16.412458
109,20100420,16.490717
110,20100421,16.162191
111,20100422,16.236162
112,20100423,16.349442
113,20100424,16.527094
114,20100425,16.73072
115,20100426,16.794298
116,20100427,16.985743
117,20100428,17.189056
118,20100429,17.261961
119,20100430,17.341599
120,20100501,17.363943
121,20100502,17.454306
122,20100503,17.525276
123,20100504,17.57185
124,20100505,17.63003
125,20100506,17.726274
126,20100507,17.743597
127,20100508,17.54677
128,20100509,17.510954
129,20100510,17.105362
130,20100511,17.11461
131,20100512,17.203802
132,20100513,17.366873
133,20100514,17.525965
134,20100515,18.20771
135,20100516,18.434366
136,20100517,18.023613
137,20100518,17.415558
138,20100519,16.835098
139,20100520,17.143526
140,20100521,17.573889
141,20100522,17.558283
142,20100523,17.78236
143,20100524,17.918701
144,20100525,18.070787
145,20100526,18.259003
146,20100527,18.449776
147,20100528,18.611307
148,20100529,18.7674
149,20100530,18.873653
150,20100531,18.995193
151,20100601,19.093012
152,20100602,18.84483
153,20100603,18.952501
154,20100604,19.163448
155,20100605,19.274231
156,20100606,19.332598
157,20100607,19.426804
158,20100608,19.562847
159,20100609,19.698666
160,20100610,19.814732
161,20100611,19.903067
162,20100612,19.969646
163,20100613,20.006048
164,20100614,20.068174
165,20100615,20.121046
166,20100616,20.210554
167,20100617,20.357119
168,20100618,20.487984
169,20100619,20.56237
170,20100620,20.655746
171,20100621,20.905718
172,20100622,20.490618
173,20100623,19.446087
174,20100624,18.870178
175,20100625,18.82914
176,20100626,18.977297
177,20100627,19.208162
178,20100628,19.411797
179,20100629,19.785004
180,20100630,20.016047
181,20100701,20.227322
182,20100702,20.44047
183,20100703,20.683481
184,20100704,20.850172
185,20100705,20.827461
186,20100706,20.772646
187,20100707,20.693502
188,20100708,20.493185
189,20100709,20.03166
190,20100710,20.04152
191,20100711,20.273235
192,20100712,20.502943
193,20100713,20.623331
194,20100714,20.560287
195,20100715,20.450092
196,20100716,20.46738
197,20100717,20.65208
198,20100718,20.913643
199,20100719,21.254963
200,20100720,21.448307
201,20100721,21.476162
202,20100722,21.318321
203,20100723,21.055912
204,20100724,20.944471
205,20100725,21.037434
206,20100726,20.603052
207,20100727,20.237751
208,20100728,20.191294
209,20100729,20.108448
210,20100730,20.263346
211,20100731,20.486937
