,date,temp
0,20100101,16.863405
1,20100102,16.797417
2,20100103,16.734076
3,20100104,16.704788
4,20100105,16.667767
5,20100106,16.63596
6,20100107,16.637049
7,20100108,16.647453
8,20100109,16.585617
9,20100110,16.467464
10,20100111,16.385603
11,20100112,16.326956
12,20100113,16.256903
13,20100114,16.20087
14,20100115,16.178783
15,20100116,16.14236
16,20100117,16.146996
17,20100118,16.136242
18,20100119,16.13661
19,20100120,16.119299
20,20100121,16.087048
21,20100122,16.034224
22,20100123,15.977016
23,20100124,15.910375
24,20100125,15.839194
25,20100126,15.749609
26,20100127,15.770183
27,20100128,15.776255
28,20100129,15.733998
29,20100130,15.715861
30,20100131,15.693039
31,20100201,15.68582
32,20100202,15.624842
33,20100203,15.564106
34,20100204,15.534376
35,20100205,15.523675
36,20100206,15.529949
37,20100207,15.503579
38,20100208,15.4529505
39,20100209,15.435115
40,20100210,15.429141
41,20100211,15.385433
42,20100212,15.353613
43,20100213,15.310168
44,20100214,15.308887
45,20100215,15.27744
46,20100216,15.266705
47,20100217,15.302658
48,20100218,15.3264885
49,20100219,15.28936
50,20100220,15.205892
51,20100221,15.232672
52,20100222,15.251869
53,20100223,15.265027
54,20100224,15.292408
55,20100225,15.276663
56,20100226,15.291196
57,20100227,15.293651
58,20100228,15.307701
59,20100301,15.282953
60,20100302,15.316092
61,20100303,15.332387
62,20100304,15.303868
63,20100305,15.326959
64,20100306,15.293726
65,20100307,15.219076
66,20100308,15.217851
67,20100309,15.23685
68,20100310,15.233899
69,20100311,15.207539
70,20100312,15.19854
71,20100313,15.191424
72,20100314,15.158126
73,20100315,15.152136
74,20100316,15.138524
75,20100317,15.140192
76,20100318,15.157311
77,20100319,15.150244
78,20100320,15.146642
79,20100321,15.154153
80,20100322,15.208496
81,20100323,15.241806
82,20100324,15.267581
83,20100325,15.364818
84,20100326,15.401228
85,20100327,15.518425
86,20100328,15.401311
87,20100329,15.382232
88,20100330,15.492339
89,20100331,15.517424
90,20100401,15.45088
91,20100402,15.504313
92,20100403,15.56979
93,20100404,15.649959
94,20100405,15.68703
95,20100406,15.5927925
96,20100407,15.630118
97,20100408,15.614821
98,20100409,15.591856
99,20100410,15.571307
100,20100411,15.660487
101,20100412,15.746078
102,20100413,15.740553
103,20100414,15.832726
104,20100415,15.893098
105,20100416,15.963762
106,20100417,16.024055
107,20100418,16.026707
108,20100419,16.218628
109,20100420,16.167276
110,20100421,16.010128
111,20100422,16.254005
112,20100423,16.367964
113,20100424,16.496416
114,20100425,16.468504
115,20100426,16.487946
116,20100427,16.63646
117,20100428,16.770586
118,20100429,16.907106
119,20100430,17.034979
120,20100501,17.187784
121,20100502,17.665705
122,20100503,17.734844
123,20100504,17.71171
124,20100505,17.71215
125,20100506,17.44672
126,20100507,17.180626
127,20100508,17.658861
128,20100509,17.872887
129,20100510,17.964075
130,20100511,18.06917
131,20100512,18.193409
132,20100513,18.272879
133,20100514,18.22466
134,20100515,18.427345
135,20100516,18.125423
136,20100517,17.841574
137,20100518,17.471466
138,20100519,17.386723
139,20100520,17.59114
140,20100521,17.566196
141,20100522,17.549412
142,20100523,17.784042
143,20100524,17.948402
144,20100525,18.104792
145,20100526,18.143593
146,20100527,18.53446
147,20100528,18.770878
148,20100529,18.76001
149,20100530,18.608768
150,20100531,18.636337
151,20100601,18.052485
152,20100602,17.845804
153,20100603,18.01996
154,20100604,18.381771
155,20100605,18.579214
156,20100606,18.802393
157,20100607,18.90357
158,20100608,19.029587
159,20100609,19.645695
160,20100610,19.78467
161,20100611,19.664715
162,20100612,19.933084
163,20100613,20.294626
